benchmark,task,arm,model,dimension,raw_mean,centered_mean,z_centered_mean,contexts
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,cognitive_load,2.475,0.2166666666666667,0.3243222098983253,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,diagnostic_specificity,3.8,0.35416666666666663,0.3423166865607592,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,elicitation,1.85,-0.07916666666666669,-0.06113070361498326,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,epistemic_caution,1.1,-0.0375,-0.09966847755794814,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,help_directness,3.975,-0.024999999999999994,-0.024982584463229495,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,personalization,3.125,0.17916666666666667,0.45433830974401257,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,affective_warmth,2.9,-5.551115123125783e-18,-1.1102230246251566e-17,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,autonomy_support,2.975,1.1375,1.0980109497673358,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,cognitive_load,1.775,-0.4833333333333333,-0.7234880066962639,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,diagnostic_specificity,3.425,-0.02083333333333337,-0.020136275680044703,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,elicitation,3.45,1.5208333333333333,1.174352990498362,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,epistemic_caution,1.2,0.0625,0.16611412926324692,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,help_directness,3.075,-0.925,-0.924355625139491,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,personalization,3.0,0.054166666666666675,0.1373580936435387,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,affective_warmth,2.275,-0.625,-0.6549120850951489,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,autonomy_support,1.475,-0.3625,-0.3499155773983817,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,cognitive_load,2.425,0.16666666666666669,0.24947862299871174,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,diagnostic_specificity,2.925,-0.5208333333333334,-0.5034068920011165,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,elicitation,1.5,-0.4291666666666667,-0.3313927617022775,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,epistemic_caution,1.125,-0.012500000000000006,-0.03322282585264941,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,help_directness,4.6,0.6,0.5995820271175077,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,personalization,2.8,-0.14583333333333331,-0.3698102521172195,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,affective_warmth,2.9,-5.551115123125783e-18,-1.6653345369377347e-17,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,autonomy_support,1.45,-0.3875,-0.374047686184477,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,cognitive_load,2.625,0.3666666666666667,0.5488529705971658,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,diagnostic_specificity,3.5,0.05416666666666663,0.05235431676811608,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,elicitation,1.5,-0.4291666666666667,-0.3313927617022775,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,epistemic_caution,1.125,-0.0125,-0.03322282585264939,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,help_directness,4.5,0.5,0.49965168926458975,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,personalization,2.95,0.004166666666666674,0.010566007203349137,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,affective_warmth,3.175,0.275,0.28816131744186546,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,autonomy_support,1.4,-0.4375,-0.42231190375666755,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,cognitive_load,2.05,-0.20833333333333331,-0.31184827874838955,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,diagnostic_specificity,3.175,-0.27083333333333337,-0.26177158384058064,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,elicitation,1.25,-0.6791666666666667,-0.5244370889074877,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,epistemic_caution,1.15,0.0125,0.0332228258526494,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,help_directness,3.925,-0.075,-0.07494775338968847,40
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,personalization,2.85,-0.09583333333333333,-0.24301816567702997,40
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,affective_warmth,1.0,0.0,0.0,80
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,autonomy_support,1.7375,0.1125,0.3925906054334161,80
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,cognitive_load,2.8375,-0.17708333333333331,-0.32466689894860606,80
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,diagnostic_specificity,1.0,0.0,0.0,80
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,elicitation,5.0,0.008333333333333326,0.11168687628066831,80
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,epistemic_caution,1.05,-0.002083333333333334,-0.049947889511636714,80
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,help_directness,1.65,-0.07291666666666667,-0.22456851886332257,80
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,personalization,1.2,-0.029166666666666664,-0.15187183751916136,80
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,affective_warmth,1.0,0.0,0.0,80
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,autonomy_support,1.65,0.024999999999999994,0.08724235676298135,80
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,cognitive_load,2.875,-0.13958333333333334,-0.25591390858301893,80
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,diagnostic_specificity,1.0,0.0,0.0,80
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,elicitation,5.0,0.008333333333333326,0.11168687628066831,80
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,epistemic_caution,1.05,-0.002083333333333334,-0.049947889511636714,80
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,help_directness,1.6625,-0.060416666666666674,-0.186071058486753,80
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,personalization,1.275,0.04583333333333334,0.23865574467296788,80
mathtutorbench_socratic,socratic,socratic,glm-5.2,affective_warmth,1.0,0.0,0.0,80
mathtutorbench_socratic,socratic,socratic,glm-5.2,autonomy_support,1.6625,0.03749999999999999,0.13086353514447202,80
mathtutorbench_socratic,socratic,socratic,glm-5.2,cognitive_load,2.9,-0.11458333333333333,-0.21007858167262747,80
mathtutorbench_socratic,socratic,socratic,glm-5.2,diagnostic_specificity,1.0,0.0,0.0,80
mathtutorbench_socratic,socratic,socratic,glm-5.2,elicitation,4.9875,-0.004166666666666674,-0.05584343814033431,80
mathtutorbench_socratic,socratic,socratic,glm-5.2,epistemic_caution,1.05,-0.002083333333333334,-0.049947889511636714,80
mathtutorbench_socratic,socratic,socratic,glm-5.2,help_directness,1.7125,-0.010416666666666671,-0.03208121698047467,80
mathtutorbench_socratic,socratic,socratic,glm-5.2,personalization,1.2,-0.029166666666666664,-0.15187183751916136,80
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,affective_warmth,1.0,0.0,0.0,80
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,autonomy_support,1.5,-0.125,-0.4362117838149068,80
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,cognitive_load,3.45,0.4354166666666667,0.7982986103559845,80
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,diagnostic_specificity,1.0,0.0,0.0,80
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,elicitation,4.9875,-0.004166666666666674,-0.05584343814033431,80
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,epistemic_caution,1.0625,0.010416666666666666,0.24973944755818342,80
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,help_directness,1.775,0.05208333333333333,0.16040608490237324,80
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,personalization,1.2375,0.008333333333333335,0.043391953576903265,80
mathtutorbench_socratic,socratic,socratic,minimax-m3,affective_warmth,1.0,0.0,0.0,80
mathtutorbench_socratic,socratic,socratic,minimax-m3,autonomy_support,1.625,-5.551115123125783e-18,-1.3877787807814457e-17,80
mathtutorbench_socratic,socratic,socratic,minimax-m3,cognitive_load,3.075,0.060416666666666674,0.1107687067001127,80
mathtutorbench_socratic,socratic,socratic,minimax-m3,diagnostic_specificity,1.0,0.0,0.0,80
mathtutorbench_socratic,socratic,socratic,minimax-m3,elicitation,4.975,-0.016666666666666673,-0.22337375256133693,80
mathtutorbench_socratic,socratic,socratic,minimax-m3,epistemic_caution,1.05,-0.002083333333333334,-0.049947889511636714,80
mathtutorbench_socratic,socratic,socratic,minimax-m3,help_directness,1.75,0.027083333333333327,0.08341116414923408,80
mathtutorbench_socratic,socratic,socratic,minimax-m3,personalization,1.2125,-0.016666666666666666,-0.08678390715380649,80
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,affective_warmth,1.0,0.0,0.0,80
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,autonomy_support,1.575,-0.05,-0.17448471352596276,80
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,cognitive_load,2.95,-0.06458333333333333,-0.11840792785184458,80
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,diagnostic_specificity,1.0,0.0,0.0,80
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,elicitation,5.0,0.008333333333333326,0.11168687628066831,80
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,epistemic_caution,1.05,-0.002083333333333334,-0.049947889511636714,80
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,help_directness,1.7875,0.06458333333333333,0.19890354527894286,80
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,personalization,1.25,0.020833333333333336,0.10847988394225813,80
