request_id,judge_requested,judge_returned,valid,error
8174357ff3baf26b42dc:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
9cb5999c66467a43b651:glm-5.3,glm-5.3,glm-5.3,True,
dcbea5b4092b7cce00f6:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
76d6e1d52add131bcc35:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c94d157b1de98c8267cf:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8c55270b8cab09dda828:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
146ecb35205a1cce914f:glm-5.3,glm-5.3,glm-5.3,True,
4308db60c847c60505af:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7312b003555308ec0d22:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
bb9d0d6b0ad44adde203:glm-5.3,glm-5.3,glm-5.3,True,
9df6a1605c7bb1e2489d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
223108f6c9c99239f9ea:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
afa8aaffbfba86c72e06:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
854a17f56536c3c2fcd9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
27156e2d6c3336b03933:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
90f3f1c40b54dddd1f12:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
87ed51af3ca63dc01a75:glm-5.3,glm-5.3,glm-5.3,True,
2dc1f139a70191118ae3:glm-5.3,glm-5.3,glm-5.3,True,
77d595292f41c9f4a1ea:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
fec2208f4b4172c697f4:glm-5.3,glm-5.3,glm-5.3,True,
8a20121412e418b9e12b:glm-5.3,glm-5.3,glm-5.3,True,
f4a2a11cc09aa78b83ee:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b7ead0754a897271cc42:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
01458299fb3d9a114c58:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bb11d089d130d8910a98:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e07593b55c0b9a18678e:glm-5.3,glm-5.3,glm-5.3,True,
2263ad3dfc476f18ed6f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1a6038d6101c79a89b04:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ee298982657f502c37c4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d3cf5e5a34febbf65a9b:glm-5.3,glm-5.3,glm-5.3,True,
1bd5c5c44acf64c6a1dc:glm-5.3,glm-5.3,glm-5.3,True,
944fdc7e67bf520bda75:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
96ac8fd4fa60fbdec3ed:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8a75bf99a5548f08374d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
baada89965db193a0d82:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
326b3b546ee0c9bb8c20:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
babc0985382f390608f6:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
30c0f9c7c9d1bc000a35:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c17dc7864135b17573df:glm-5.3,glm-5.3,glm-5.3,True,
7d6cbb289d0788881bf4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d6e8b9c36f578a520464:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
08567618f09f76928532:glm-5.3,glm-5.3,glm-5.3,True,
62439d0a842a86a2795d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
347b319927bac7fcfb4f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8f6d9172d8b8b8062edd:glm-5.3,glm-5.3,glm-5.3,True,
dd27a15ba0c273075134:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4fb6dc8b7e3c96018c1c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f285e728b6174253cdc7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
95d66772db8e6acaea9b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
21b20e0f87e1ffd97f4a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1b9596adb586c5ff2357:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d64a407cbf8cb1f09ffb:glm-5.3,glm-5.3,glm-5.3,True,
4ee3d1e94992fcd417af:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ce0d7fc2ab00afd3dc47:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e6109a42db5824fa0c74:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
34822b844fff09cbcfc2:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8255420cdd21f3cf16dc:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7a5bfb7a9f56c7eeaeda:glm-5.3,glm-5.3,glm-5.3,True,
4b9daca683016e147462:glm-5.3,glm-5.3,glm-5.3,True,
2a7d2002f0b2aba27d85:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1fb95a98d2d19de3c739:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
72c029920aa70cb08c07:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e930c57c6b6f21b96aba:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d4fe3b025d62b5901d64:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
4308db60c847c60505af:glm-5.3,glm-5.3,glm-5.3,True,
9e6392221dadd14c940d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
9e073bff46544f27dff1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
fb5b96f97d01200c4e0b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b771ed3e3fadd500213d:glm-5.3,glm-5.3,glm-5.3,True,
59a3b8464da0a5a690ac:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e7e3e94f2081f48f60c1:glm-5.3,glm-5.3,glm-5.3,True,
71372af67e658fbf6629:glm-5.3,glm-5.3,glm-5.3,True,
68a6d509754c38c7390a:glm-5.3,glm-5.3,glm-5.3,True,
86122eb45bdc5ddf60b7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e90bbe8f794e4c4e0236:glm-5.3,glm-5.3,glm-5.3,True,
b2760d830348ca425e78:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ea0221a8b037a72dd877:glm-5.3,glm-5.3,glm-5.3,True,
3c8d1b80e39cb13f3dc4:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
fd4b0b6ea92540c5802c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0e92ecb0523ffe51f3dc:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ed8c920981450cf943a9:glm-5.3,glm-5.3,glm-5.3,True,
6a7a32765661d896ad39:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7faa22062b21c2e22c85:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0c90318822e7cc81ec5a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7fc602856e3b99385834:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
982307adde37b0afc863:glm-5.3,glm-5.3,glm-5.3,True,
5e2f9f9743ef15b9d91a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ccd820b218c77708cd7b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a9a381aeaf23870bee89:glm-5.3,glm-5.3,glm-5.3,True,
52b1c0c575e67f7d89d4:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
dc9ea55516af2e1350c8:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
536c3f2e9cccd2375b7f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
bd66956e28892d04dd64:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
a7bcd6ce4be2720f9862:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0db6e25404a22a973662:glm-5.3,glm-5.3,glm-5.3,True,
38c330af89f4792f89bd:glm-5.3,glm-5.3,glm-5.3,True,
e4e10c75843fac05e235:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
98484f9e686475462879:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
de949ef0dcc7e43b8eaa:glm-5.3,glm-5.3,glm-5.3,True,
1138735117df1d816c75:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
fb1fc1225cb08dc499c4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
280e3434387c18fd853b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ff81d12814ea66cb8897:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2b856c56976c69d36fe0:glm-5.3,glm-5.3,glm-5.3,True,
a18fd822071c238c7085:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
eecede7623334011e236:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ce8d83e42ccee8ce48a2:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
15619976baa2597509b2:glm-5.3,glm-5.3,glm-5.3,True,
6052e419ec8a8446f084:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b414a340aa47efce52bd:glm-5.3,glm-5.3,glm-5.3,True,
2156329fb4c3c606b152:glm-5.3,glm-5.3,glm-5.3,True,
26d630ad5188f6a1f323:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7082aa9d32c242c78557:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
61fd4d123b32abe7786a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f28fbc5e283d83c36928:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
4dc7d69345ca3c45ffdb:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f7eade04f2bcf45d23bb:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
eb061bf5c97e7a1101ec:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7f0166dc73f65042fc74:glm-5.3,glm-5.3,glm-5.3,True,
acbcd8a3fea51882b813:glm-5.3,glm-5.3,glm-5.3,True,
0258129d0be97449d053:glm-5.3,glm-5.3,glm-5.3,True,
974fa79fcb562e1cfc2f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
fa98a7a3c1d2f4d3dfc6:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
2150159ea1a9103d8621:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8562b899c1dd044424a5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3372c55e3c394b04ce6a:glm-5.3,glm-5.3,glm-5.3,True,
2f24d129d1ef946d0290:glm-5.3,glm-5.3,glm-5.3,True,
abe6a115c44ada56c169:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
acd6bd6a87449395f8f5:glm-5.3,glm-5.3,glm-5.3,True,
f3752a7eca5e637e7e54:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9e306122fcd22712f924:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
389edb5348dc0d60a11a:glm-5.3,glm-5.3,glm-5.3,True,
281465c430065a661542:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
47827ce989baa26c6e29:glm-5.3,glm-5.3,glm-5.3,True,
bd3ed2258008b653276b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
27546ca07255d23223ef:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
218157c88a653760463b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
9c9369dacbd623951880:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bed836de703afc07c8a9:glm-5.3,glm-5.3,glm-5.3,True,
e2084abaa198409ec490:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cb2824f39c948e6825de:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1abdd2be84ef0cc8843a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
c6337fecc65b403b1629:glm-5.3,glm-5.3,glm-5.3,True,
be959dae12f35158f775:glm-5.3,glm-5.3,glm-5.3,True,
7b4276333b6be9f23c24:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ac12fdd9486c7f05359c:glm-5.3,glm-5.3,glm-5.3,True,
9f9f87bb887fe712ab66:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
68953f4bb050d4468db0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cb52fadfe0abc60c965a:glm-5.3,glm-5.3,glm-5.3,True,
0ca03e5df5985140d3c7:glm-5.3,glm-5.3,glm-5.3,True,
b05a0df6320ab0083ab3:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
372ea5251c291f667c4b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
18d4109970522922f235:glm-5.3,glm-5.3,glm-5.3,True,
ba07883211045daf8f40:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
aa38abfef94a8758889b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3e86be35acb1d0d7b878:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
bc4f623017c134224cdb:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
2f1124db9ca843382c13:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e40c6f9ec1357fc6966b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c646ea0c5764bbaf70fa:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
646c5287c6945c7cd00c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
74ea34d4afe89154d48a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
f0ada1564d7e1510feaa:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cbad3e034f035cc0bf33:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
87ed51af3ca63dc01a75:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a21efae9a71c2ec3e874:glm-5.3,glm-5.3,glm-5.3,True,
c473d5167202bfd8bc87:glm-5.3,glm-5.3,glm-5.3,True,
bc016e375ecddbfc171c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
124dd25dda15f3c9ed5c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1e5d9fcc718422d24cfd:glm-5.3,glm-5.3,glm-5.3,True,
7cf857606b0a2132b222:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
de949ef0dcc7e43b8eaa:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7cf857606b0a2132b222:glm-5.3,glm-5.3,glm-5.3,True,
35544d12860f385f3609:glm-5.3,glm-5.3,glm-5.3,True,
7365d6aacb412a7b51d6:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4825ad350a32bf99fe27:glm-5.3,glm-5.3,glm-5.3,True,
b1fbb9252bac5cb5fbdb:glm-5.3,glm-5.3,glm-5.3,True,
c315b5a923ba245f043b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
632561620bd17dcfd763:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
abbeae58600b1db4056d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a2430438bfa3848bc9c1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4e9df7d4a0de07625284:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
72d4e6a8f34400eb3e94:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cb2f9c34fa4a27f6560c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ec9d94d8cf87704deb66:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1280f1204c03f32cbe6d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
c082acec44a4a74e9530:glm-5.3,glm-5.3,glm-5.3,True,
f5b7b49dff1270b29b01:glm-5.3,glm-5.3,glm-5.3,True,
9a155c401e31b403d41d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1b53b51151290eb0327f:glm-5.3,glm-5.3,glm-5.3,True,
60beb202951dcdd19661:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
73f545322ee6f5f93602:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5af23e59962723feca77:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2c3b7266bfcf5770119c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0e92ecb0523ffe51f3dc:glm-5.3,glm-5.3,glm-5.3,True,
b5438f75a126aaee892c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d45752e5cdf3ccaa55f5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2d84d9956ec8badf1f9d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
88704cbd0945d467c121:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
02a1bd3735e4f987bf6d:glm-5.3,glm-5.3,glm-5.3,True,
63f2a3d2596371d5d0b9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1cdcd9909d9ed52324e1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
180cd2a70ae6fcdf2ac5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8e7881488feacbe3db19:glm-5.3,glm-5.3,glm-5.3,True,
33a437aebe5c692c1b78:glm-5.3,glm-5.3,glm-5.3,True,
cb52fadfe0abc60c965a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e48a9650e67c4f9bdede:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b3a15830e3b79591e2f5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
930465ac8351785f3372:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0f83fd5bef1e7e0ca652:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
93ba0db4f22d51767e2e:glm-5.3,glm-5.3,glm-5.3,True,
b9df606fc411fc2fc127:glm-5.3,glm-5.3,glm-5.3,True,
9a1e1cbb2cf1a0d50d2c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e62803d393d1e9df9e8d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9935bf9a8b436bc59dfd:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
325f4896c4525b6e48ff:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
333885bf3bae93664171:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
291eda12dc7ea9bb59fd:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4fdaec94a39a293622a2:glm-5.3,glm-5.3,glm-5.3,True,
ad16d198cbcdcaad6d2c:glm-5.3,glm-5.3,glm-5.3,True,
b4815e2850bfb37a6d4f:glm-5.3,glm-5.3,glm-5.3,True,
a29a095933f5ce9219ee:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
14268e3e15d381f2e511:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6c13be19941fc79538ca:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7edbfd1d7922420efb01:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
120680bc5df54f5ebd0e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
76baefabdf2f3f7a45b8:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f85b9df90784f808ab7b:glm-5.3,glm-5.3,glm-5.3,True,
c8d93d9fd200c3b1db3d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
96ac8fd4fa60fbdec3ed:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5293dd4079519a8e00ae:glm-5.3,glm-5.3,glm-5.3,True,
3758545c0a53e107d9a0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
294f6178e3254a34fd25:glm-5.3,glm-5.3,glm-5.3,True,
c0025f7a4e43989bda77:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e27009817f85319238ec:glm-5.3,glm-5.3,glm-5.3,True,
c20b1ea7f9b532f14e97:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
05116be1a8fe6d922926:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6ba852db68f6078ae6b3:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0ef4692cbc926d665048:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
beb4ada391c540d68088:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0bd574e85c8bdda4869f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e80022a4245244702040:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1c4e1b1517b9a194236a:glm-5.3,glm-5.3,glm-5.3,True,
58c399640d7632c3bb25:glm-5.3,glm-5.3,glm-5.3,True,
0a073f3f0656771c7e20:glm-5.3,glm-5.3,glm-5.3,True,
d9a3ce0095dcc1e42bf4:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
972d9057f9fb36f17103:glm-5.3,glm-5.3,glm-5.3,True,
31715072cb111b2bd9e3:glm-5.3,glm-5.3,glm-5.3,True,
e3bf392700031993ea84:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
33204b9d1c418329bf9c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
39092a765482f794155e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0f0597adeeb09b72ffaa:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
977c555f53624d81e256:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
baada89965db193a0d82:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
debae64cb7dce38e84f2:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
aaf0ff43b904c9b758d0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
91690b45b955bfbf278d:glm-5.3,glm-5.3,glm-5.3,True,
d51917ae7e88a36a08ce:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ac5199eb1bf44465fc7e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ee7b5a589659b271b927:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4a4c733733c5c5269700:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
90374829228d034a98f1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
de89024d02e205d9e130:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
accbeae5328c0967e19f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3c8bddb278bfb0eabbab:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1b95757e2efca40be3aa:glm-5.3,glm-5.3,glm-5.3,True,
be5a7c65b1ff2db51b43:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ccccf06b13cb468458bc:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
2a401e8b52fbcdc37670:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
df32baabe66d6b5183ec:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
35dfb6464b63743c1048:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bda9e846279790b842ec:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4cf8ca78479e7e522ec4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5150e826770bc96bbe99:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0ce0a765e3c009e5a3db:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6763a7816e52a70fb254:glm-5.3,glm-5.3,glm-5.3,True,
3b481ab79efd13fbe579:glm-5.3,glm-5.3,glm-5.3,True,
8104189a9a8cc6aca06a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ab37f0381ca2641b4c80:glm-5.3,glm-5.3,glm-5.3,True,
5f801344642467214ae0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6a1edd9c115cbd21fc03:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bfc5976bc75a15f48d64:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
57f1b54e2b6ab9608d89:glm-5.3,glm-5.3,glm-5.3,True,
367d22cc2d29e403c545:glm-5.3,glm-5.3,glm-5.3,True,
1280f1204c03f32cbe6d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
4e77994bb985363cc822:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5cf95b0f5d2adb8ba905:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9153ece2b0020abdfaf7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
783c159e66f5094c5bd1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
701e0651dd14c9b895b5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
634681f6698222a85db2:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1ab50951544f1016231a:glm-5.3,glm-5.3,glm-5.3,True,
7a19275e8c2e8f2a4865:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0f11628d7bc6dea90e9d:glm-5.3,glm-5.3,glm-5.3,True,
bccad17babc5951774f1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
712872333c9f95898a83:glm-5.3,glm-5.3,glm-5.3,True,
1394bb249b34d0306985:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
60c531d7f4e1ae94de54:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8e8fbd83245f27b5c92e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
990c75579c21e856f3ae:glm-5.3,glm-5.3,glm-5.3,True,
0f0597adeeb09b72ffaa:glm-5.3,glm-5.3,glm-5.3,True,
9437cfcc21f0b8d74c6f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8f03ba7a6fa177e5e625:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
117632364c6114eb8406:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3f9c4c5f513e24a15dd2:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b64772fa883455075f7e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4bfc921faa51df2fbcb4:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2495c887772ccf1f927f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
a01a5a8b0adb10458a8a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e7810c7bc426d9d9f998:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
42b7704e66c7ba831e83:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
39a88045134ea1f46e2b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6af934ab5cca8e7f30ce:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
111e6ad03e43f3056a38:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
