benchmark,family,prompt_arm,item_id,model,response_sha256,log_chars,log_tokens,line_count,sentence_count,mean_sentence_tokens,question_rate,ends_question,exactly_one_question,markdown_heading_rate,bullet_rate,numbered_step_rate,latex_rate,emoji_rate,table_present,second_person_rate,first_plural_rate,praise_rate,encouragement_rate,hedge_rate,imperative_rate,history_reference_rate,answer_reveal_rate,explanation_rate,diagnosis_rate,outcome_primary,history_utilization,strategy_alignment,coherence,appropriateness
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1108,qwen3.5-4b,bb3bd19797e9cc56163b853e785525b33b3bc1200cc5abe1843eae7bb681f17d,4.844187086458591,3.332204510175204,1.0,2.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.407407407407407,3.7037037037037037,3.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1109,minimax-m3,87e78fc6cdb5a53e97b528995adc0371a941def0378dddd8473d174659dd643b,5.6240175061873385,4.219507705176107,1.0,11.0,6.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492537313432836,0.0,1.492537313432836,0.0,0.0,0.0,0.0,1.492537313432836,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1109,minimax-m2.7,0f0848aec2a68c857c21f4e322ceacc16947c9ad576c0551b63db9527d0a3d03,5.579729825986222,4.110873864173311,1.0,11.0,5.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1109,glm-5.2,d02d1345aeb53ba78f80349ef5ddd1bff9768f7766f3eb9dee4b32fecdaefdb5,5.117993812416755,3.6375861597263857,1.0,2.0,18.5,2.7027027027027026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1109,deepseek-v4-pro,ea89709058ced952615f9f63c5a029dc2ca0f547a7d0c3683aaffb8228b4b3e3,5.3706380281276624,4.007333185232471,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518519,0.0,0.0,0.0,3.7037037037037037,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1109,doubao-seed-2.0-pro,a937948492e6b7f1d33ef0134874c4c8b16fb38cf9e7875e577a730fc2a692b6,4.983606621708336,3.58351893845611,1.0,6.0,5.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1109,qwen3.5-4b,18d17a8793f35aea9adbbcf74b1be39438eace3c81f393e78bcb55c813ac7bba,5.087596335232384,3.5553480614894135,1.0,7.0,4.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,2.9411764705882355,0.0,0.0,0.0,2.9411764705882355,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-111,minimax-m3,576c4198793b650b0b5f14c23a143d73e9395b26f4378c10e92863979d6e9a4a,5.6240175061873385,3.912023005428146,1.0,3.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,0.0,4.081632653061225,0.0,0.0,2.0408163265306123,0.0,2.0408163265306123,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-111,minimax-m2.7,76d0d904fd579e89babc30faed17d1224c9716dc2a8e357d87a72867c2110b33,5.730099782973575,4.0943445622221,1.0,2.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.694915254237288,0.0,3.389830508474576,0.0,0.0,1.694915254237288,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-111,glm-5.2,efb3483a62cb0d6facf05e61363f9a0ee19d87ec44dcf2891a220914a33218fe,5.863631175598097,4.060443010546419,1.0,2.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7543859649122806,0.0,1.7543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,1.7543859649122806,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-111,deepseek-v4-pro,60445585e18d21c7d2e115689d301043009dd3aab5d0f51d808ff9e25933576b,5.459585514144159,3.713572066704308,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-111,doubao-seed-2.0-pro,880f4aacf0279bb612b83ba2077ed788a04d2c3fd713c6aa7e900a09a1bf4ef0,6.253828811575473,4.564348191467836,1.0,2.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.315789473684211,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,2.1052631578947367,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-111,qwen3.5-4b,66f6456b1a90aaed450e0d7d5575c13cbfab74679e677ea3aea225ac6a69faa0,5.733341276897746,4.060443010546419,1.0,2.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,1.7543859649122806,1.7543859649122806,0.0,0.0,1.7543859649122806,0.0,1.7543859649122806,1.7543859649122806,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1110,minimax-m3,66b18083165e94e45d1f08723c9ba7eaab0a0f148c921918b1939fcfb0fa24a1,5.0689042022202315,3.6109179126442243,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1110,minimax-m2.7,e4baf3899c932e9a95eb75924f748f6bfb89733c1cd047696349bdd774ec16fd,4.9344739331306915,3.4011973816621555,1.0,2.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.896551724137931,3.4482758620689653,0.0,0.0,6.896551724137931,0.0,0.0,3.4482758620689653,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1110,glm-5.2,d8ba36dcc8da6cbe3e26e9087c1cf3289b26b95d9bcb622a662b503a5d8210d1,5.262690188904886,3.784189633918261,1.0,2.0,21.5,2.3255813953488373,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.651162790697675,4.651162790697675,0.0,0.0,0.0,0.0,0.0,0.0,4.651162790697675,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1110,deepseek-v4-pro,40247fabf8a4bf8dc053ceda1b0a49fb9b996317dd6563304fb53f838b6340dd,4.672828834461906,3.2188758248682006,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1110,doubao-seed-2.0-pro,ae252afca2d21560701a140378b3f0c92010a0b23f8e5bbc9a7ea52bc21aad60,5.298317366548036,3.8066624897703196,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,4.545454545454546,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1110,qwen3.5-4b,b54111896b4dd6e927c7276abc82d36e1696e3c75fc229a67038b8a1aea12b7b,4.624972813284271,3.1780538303479458,1.0,2.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1111,minimax-m3,43c8b431708411185c3450feecb26e58829acde49257404bd81b950c26c2fee7,4.574710978503383,3.044522437723423,1.0,2.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1111,minimax-m2.7,0db17131f110a5e5a1d52b4806817c193e6204703e306c4c907d8d0a326cb8af,5.19295685089021,3.4011973816621555,1.0,2.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.344827586206897,0.0,3.4482758620689653,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1111,glm-5.2,8b867cdee90cf9849972a2fdd79cffcca977f5f972d80e993a6651aa545301cf,4.762173934797756,3.044522437723423,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1111,deepseek-v4-pro,200c0b01c7c1876fbc4a64d8c6331a87dbafd19c38b253cda63dc324ca771fd1,5.117993812416755,3.4011973816621555,1.0,2.0,14.5,3.4482758620689653,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.793103448275861,6.896551724137931,3.4482758620689653,0.0,3.4482758620689653,0.0,3.4482758620689653,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1111,doubao-seed-2.0-pro,3ca18d2f8feca78f15955107c31a9b08e568beddbe0a09d1779eb84ec48c7224,5.337538079701318,3.6635616461296463,1.0,2.0,19.0,2.6315789473684212,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526315789473685,2.6315789473684212,2.6315789473684212,0.0,0.0,0.0,0.0,2.6315789473684212,0.0,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1111,qwen3.5-4b,48ac88e27d2410c2f8ca39655275fa8f8160e3a96c9d10d3ef0e173b4f947e03,4.867534450455582,3.1354942159291497,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1112,minimax-m3,ccc569a7b1c321cd89f7716436e0baf984afdb48ea44b18513a0fcc6e649c485,5.638354669333745,4.007333185232471,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.407407407407407,0.0,0.0,0.0,3.7037037037037037,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1112,minimax-m2.7,9dd6f8db6777ea2ec4eb570bdc683b2e02dae0d639d918df76aa35ec28622841,5.43372200355424,3.8501476017100584,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1739130434782608,4.3478260869565215,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1112,glm-5.2,77f0eeeff3b958af9d9e6a156d2a5f175f2647c2f76a3a55ca5f1be9d48e7a33,5.537334267018537,3.9512437185814275,1.0,2.0,25.5,1.9607843137254901,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,3.9215686274509802,0.0,0.0,0.0,0.0,0.0,1.9607843137254901,1.9607843137254901,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1112,deepseek-v4-pro,8240a6a3cfda6110be569761c0d2c2c03bc32eb965d27697b1beae86d3609654,5.1647859739235145,3.6109179126442243,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1112,doubao-seed-2.0-pro,ec5e52b4b83c4fb7b9dcbd7318389bc72dbb8140515a8e1bfc1d3bba570eaede,5.402677381872279,3.713572066704308,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1112,qwen3.5-4b,2ad20b0c929bb3a1650f10e154675066e74a6007521c5607580a703ebd4559f9,5.442417710521793,3.828641396489095,1.0,2.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444444445,4.444444444444445,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1113,minimax-m3,6133319b14e2a182f9bea41b753eefb8aaf80df60acb9123102737fd4bc920a8,5.10594547390058,3.4965075614664802,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,12.5,0.0,3.125,0.0,0.0,3.125,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1113,minimax-m2.7,2249ac3ce5269321a94eb6fa2e33951b29e5171c6cbc99bba1afb3186e497080,4.2626798770413155,2.772588722239781,1.0,2.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1113,glm-5.2,86fcff080675b32e21d24e2dec818924ed4e34d469ed2789f474ff1ad1ce1075,4.804021044733257,3.258096538021482,1.0,2.0,12.5,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1113,deepseek-v4-pro,1b74ad86715b8bac1ecbffc63077974c19b336ca872b6ebfc85abf2a01641c5b,4.795790545596741,3.1780538303479458,1.0,2.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1113,doubao-seed-2.0-pro,826c643d6ec33311738f483a7b8f2d5aa0a977b5d91640330730ea499d7648b3,5.308267697401205,3.6375861597263857,1.0,2.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1113,qwen3.5-4b,7e0b95796fdd90c8f7a3844afe00325c5e77bd213ead64af14555f8c7a0de75e,4.653960350157523,2.9444389791664403,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1114,minimax-m3,130b2aa993c1ca4f24f763c1f53f36e026e2aada1c71efe060d70e84a66f02dc,5.541263545158426,3.8501476017100584,1.0,2.0,23.0,2.1739130434782608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.217391304347826,0.0,2.1739130434782608,0.0,2.1739130434782608,2.1739130434782608,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1114,minimax-m2.7,61827fa3c4664c412055286ca171e0a96a0b8aa4e4e570f33c2139eefbd9b0d1,4.812184355372417,3.1354942159291497,1.0,3.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,4.545454545454546,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1114,glm-5.2,1205db6895713342371560a308380943f0ed05650611fd9610b42b837a03fe6e,5.017279836814924,3.4657359027997265,1.0,2.0,15.5,3.225806451612903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.903225806451612,3.225806451612903,0.0,0.0,3.225806451612903,0.0,0.0,3.225806451612903,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1114,deepseek-v4-pro,3dacf146ca2860635da59f58153e08885853ea689fd86c35731c69539535cb34,4.68213122712422,3.044522437723423,1.0,2.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1114,doubao-seed-2.0-pro,c179f818212d9ece63ae86818f352eccf93c1d66fc93208b7cfa80ef7bb37e7a,5.303304908059076,3.6635616461296463,1.0,2.0,19.0,2.6315789473684212,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.526315789473685,2.6315789473684212,2.6315789473684212,0.0,0.0,2.6315789473684212,0.0,2.6315789473684212,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1114,qwen3.5-4b,7a03d8bb59954f438e09974c285a54a7e292f606e0a8664ab1a1e5ea63a823dc,5.099866427824199,3.4011973816621555,1.0,2.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.793103448275861,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1115,minimax-m3,40f89bb69d3cf2995077b4cbbcfb6ed4fb75a11b998af06762fdf50e183fef44,5.442417710521793,3.7376696182833684,1.0,2.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1115,minimax-m2.7,fa7fa11aa2c7f50b69828cdbea510cac03426aed5534b35422472e4cce073719,5.262690188904886,3.6888794541139363,1.0,2.0,19.5,2.5641025641025643,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5641025641025643,0.0,0.0,0.0,0.0,2.5641025641025643,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1115,glm-5.2,86c06177c31e39ecd84285a121cb2de68ee3c93f9a7e7150644cbbf8b2ebe85c,5.537334267018537,3.8501476017100584,1.0,2.0,23.0,2.1739130434782608,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,2.1739130434782608,2.1739130434782608,0.0,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1115,deepseek-v4-pro,58ae314d398e54d9d87cae92b60bbe8642471c8078d3a14d34a7d71180fc92c6,5.327876168789581,3.713572066704308,1.0,2.0,20.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1115,doubao-seed-2.0-pro,4a03a7c88a066982b3fe9f6fbc374e0d7b6fe6fd3c1ae7b29cb6907ad0432db2,5.730099782973575,4.0943445622221,1.0,2.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.389830508474576,3.389830508474576,1.694915254237288,0.0,0.0,1.694915254237288,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1115,qwen3.5-4b,0276227ac8fc0c131be119d20f90a2cd0109601e5f500323ac8447869e57504a,7.498315870766981,5.762051382780177,33.0,65.0,4.876923076923077,1.2618296529968454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5236593059936907,0.31545741324921134,4.100946372239748,0.0,0.0,0.6309148264984227,0.0,0.0,0.0,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1116,minimax-m3,8b21b870899c9748c31b5f47ce4ddee86ca4e0a242322481b4a1af732a471599,4.919980925828125,3.367295829986474,1.0,2.0,14.0,3.5714285714285716,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,3.5714285714285716,0.0,3.5714285714285716,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1116,minimax-m2.7,f571e4281d8b01e6f48279441994ea29d826edfa1a4964cdfee2e727781643cd,5.056245805348308,3.4011973816621555,1.0,1.0,29.0,3.4482758620689653,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.896551724137931,10.344827586206897,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1116,glm-5.2,d97ec1ae53fd02e84d18e2a7649ff125b127aa5ad9c5eea53f4320e4b857a3c0,5.616771097666572,3.9512437185814275,1.0,2.0,25.5,1.9607843137254901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.686274509803921,1.9607843137254901,0.0,0.0,0.0,1.9607843137254901,0.0,0.0,1.9607843137254901,1.9607843137254901,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1116,deepseek-v4-pro,1df86ecaa160c1df2f7279f826c693e0366306c4e6897fe9570cb2bdfe87108f,4.51085950651685,2.995732273553991,1.0,2.0,9.5,5.2631578947368425,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.789473684210526,0.0,0.0,0.0,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1116,doubao-seed-2.0-pro,e7e1a5a79b1e796cd8bb154e1b2224f260e17ec7ddcd722ec33676d31f574c7f,5.318119993844216,3.7612001156935624,1.0,2.0,21.0,2.380952380952381,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.523809523809524,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1116,qwen3.5-4b,3455bc13d25737c8129422df8ab63486f0fcda1a092a99dcab4e7ecf4a3f8444,5.220355825078325,3.6109179126442243,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1117,minimax-m3,1fb289a12258df7f219f8826ab5923728766661bac5f8b5aa6c47f3f57025daf,4.820281565605037,3.1780538303479458,1.0,2.0,11.5,4.3478260869565215,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.391304347826086,0.0,4.3478260869565215,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1117,minimax-m2.7,550c5a4cc89002c6c07d39587e9be9d915591fbe8337af80110d4ba9f25be312,4.955827057601261,3.258096538021482,1.0,2.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1117,glm-5.2,45b993bd9fcbe24dad5a7e5ea7b94044f75ab375be099ada9279470f5408c5c5,5.3471075307174685,3.6888794541139363,1.0,2.0,19.5,2.5641025641025643,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.256410256410257,2.5641025641025643,0.0,0.0,2.5641025641025643,2.5641025641025643,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1117,deepseek-v4-pro,8c028b5386efa5dd63db902dd919f44bbee6b0e0cee8ba44a24c1a08df7db4c2,4.584967478670572,2.833213344056216,1.0,2.0,8.0,6.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1117,doubao-seed-2.0-pro,9dfef052c5034569aa67770e5b22c8cf086007bc3cceed95ceb41fdd8dd19131,5.081404364984463,3.4657359027997265,1.0,2.0,15.5,3.225806451612903,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.903225806451612,3.225806451612903,0.0,0.0,3.225806451612903,3.225806451612903,0.0,3.225806451612903,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1117,qwen3.5-4b,62e073ce04bf395ccd9ba979c918884661659476dcbb3d418056507e05f8729c,5.049856007249537,3.332204510175204,1.0,2.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,7.407407407407407,3.7037037037037037,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-1118,minimax-m3,91741fcb7d463c81bf62aa71bdeb16b02cb7662a57dd359f7ef7dee594c5e42e,5.568344503761097,3.970291913552122,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,1.9230769230769231,0.0,1.9230769230769231,0.0,0.0,1.9230769230769231,0.0,1.9230769230769231,0.0,0.0,1.0,,,,
