request_id,judge_requested,judge_returned,valid,error
6b7c3916ecdaf58e10e1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5ddf914c83ffae0a68f5:glm-5.3,glm-5.3,glm-5.3,True,
181a386398dac33a7b73:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3c66c1136c28f35e3d5b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2b974dde8b3b37bcf499:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
24f9f9095ea4a88c7a0f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
002fc4dad678a0f8b169:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7ec0194df904aa4f5563:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6a6bec2b5d3f48284770:glm-5.3,glm-5.3,glm-5.3,True,
ee2aaafaafab4114d843:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
03a9beecb5898e89d819:glm-5.3,glm-5.3,glm-5.3,True,
55772f0f714cfc038074:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
402a2fc2f20ccaa849c5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
7b3d2d95b681f30b06a9:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
a3a757eeed15c0b794a5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1e76540644f22eae869a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
9f7491ec15ccbe6b73c0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
47e98edc29960955a96b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
300839b5391da8aebaaf:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6fbd986b1a791d4aed63:glm-5.3,glm-5.3,glm-5.3,True,
c47894048f5a8e7aaf0b:glm-5.3,glm-5.3,glm-5.3,True,
32bc8e1f3227268dff9e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
569e6d0f7755fc062429:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
35eb8768408680b52aaa:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cd820c31b0c930c63761:glm-5.3,glm-5.3,glm-5.3,True,
2b799f4fc78c06bd37b3:glm-5.3,glm-5.3,glm-5.3,True,
b0b7237bdc3924192bbb:glm-5.3,glm-5.3,glm-5.3,True,
e1c6a9f6a0e576f8f1cd:glm-5.3,glm-5.3,glm-5.3,True,
c18c47bc2d19c4bf69ca:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
45fce46ec3edf2bee80a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
858f23cb40ffba23048a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f6e57138cb349d03bf1f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ece31c3d83436dbba7e4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
45d3b066ad2ac07ddf84:glm-5.3,glm-5.3,glm-5.3,True,
e0e4b1f2348b75c50617:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
c0d3dced57379667a17d:glm-5.3,glm-5.3,glm-5.3,True,
5de037a8ea6e78953c39:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4759715e7c6d3cadf880:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4d20ba37384a17e1206b:glm-5.3,glm-5.3,glm-5.3,True,
f036c08bb34fca33075f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
74df3b39d87d4330f88d:glm-5.3,glm-5.3,glm-5.3,True,
c87cd03b3bbe26ef478d:glm-5.3,glm-5.3,glm-5.3,True,
443e9e2ce03de77dcb9e:glm-5.3,glm-5.3,glm-5.3,True,
8929e85b0109479cbf03:glm-5.3,glm-5.3,glm-5.3,True,
8e2764c5aebc7e1c0415:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
924e4498ae382711db4b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ff15241bfe76724a3446:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
26a00064843045efc0fc:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
440f8cf2655a9d5d7eb1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cdc911d3198da3eb892d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
9380fe651e93334f0e15:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
04ac8e18b0c8fbaed3dc:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
952f20eec697ffeb54e2:glm-5.3,glm-5.3,glm-5.3,True,
5daf509abc9e503b7f95:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5f160a5a7b32f28fdfeb:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
987a76c72972d0eee6d3:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
73d483033a72a9dd4317:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
afed6583c5b791bf9819:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bb37cc56f458c68eb0ab:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
02f42dbdef2c5bcb0355:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f32b5fe249b3ce7c3a39:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f18d23969216bc9295a0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d088c93cbbd5765a63bc:glm-5.3,glm-5.3,glm-5.3,True,
be18de0d9e6b1e83674d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e28bc638096896c49f27:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cbdca80cd374a70703c9:glm-5.3,glm-5.3,glm-5.3,True,
46886490ebd71f543bee:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cfa59737007687afaf6c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ba65966ef3336c4a5a77:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
39d5aca1774c4d987339:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
15a49fd5faa0e48be4c6:glm-5.3,glm-5.3,glm-5.3,True,
0b3b94064cc10f67094d:glm-5.3,glm-5.3,glm-5.3,True,
2d7957f70e2f409ee1a7:glm-5.3,glm-5.3,glm-5.3,True,
5504813ea907575f31b1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
431895b1e8e5a5880456:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8f691de6a70c0476317c:glm-5.3,glm-5.3,glm-5.3,True,
a6412bc6b7467c80b503:glm-5.3,glm-5.3,glm-5.3,True,
9cd3d61742b1c7a91b93:glm-5.3,glm-5.3,glm-5.3,True,
a918b835e3af0b035c66:glm-5.3,glm-5.3,glm-5.3,True,
afcca5712ea1a81f750c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
42f3ef10b0996c6000e9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b9ffcca827201b23ec4f:glm-5.3,glm-5.3,glm-5.3,True,
fc989df0fd9678e879e0:glm-5.3,glm-5.3,glm-5.3,True,
98eab617e739510c8ac0:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ade1430ffa6257ffad8d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
06ff27576e692f855947:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
dc46f11b4be3eab18583:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e3a7da8007f143c39631:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
26df54a445f1c28a246b:glm-5.3,glm-5.3,glm-5.3,True,
8349d1e1ac4c27549c6f:glm-5.3,glm-5.3,glm-5.3,True,
41fcce327791ea2a3f86:glm-5.3,glm-5.3,glm-5.3,True,
6aced1d780229edff1a3:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
63188f29c1ad20df5d14:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
223ad293730a1d8f1eaa:glm-5.3,glm-5.3,glm-5.3,True,
fbcc31b18603a818fadb:glm-5.3,glm-5.3,glm-5.3,True,
be5943de4c5bb378eb35:glm-5.3,glm-5.3,glm-5.3,True,
5684c70f67ccfe363be6:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
45fce46ec3edf2bee80a:glm-5.3,glm-5.3,glm-5.3,True,
975464fb282cfe4465f0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3c0b952becd2f48fb46a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b8bf83ae3e9697e9f441:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
009d6e76269b70c763ce:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
37a67fd9b19c260ec89b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
257f8cfd055f80cf24a1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e590c7be8989cb81f771:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
20a4aae11fe0b5c2cd14:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5d327030ffa8b65f3a57:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d438ce089e0775da36f9:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
46a4b4478f01ef542158:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
da64500c60ef3cd108af:glm-5.3,glm-5.3,glm-5.3,True,
139dc60f773691773e88:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
61dc268398bcb7c26af3:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bdd49c4a25942ba5c763:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6a247e42e56fc96d212c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ed10f5d9ea27593e9ac8:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d32450ef5bb899b58a42:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
21a37a057c034b876d26:glm-5.3,glm-5.3,glm-5.3,True,
61d57c5a8c5213f93482:glm-5.3,glm-5.3,glm-5.3,True,
a1148b8165abee3d0613:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
2784aa3de5e6a0ce51ce:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
eb0311a0fe9aea331b4e:glm-5.3,glm-5.3,glm-5.3,True,
6ce505f2fd2c0320cd5e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
7197c06edce79c119f14:glm-5.3,glm-5.3,glm-5.3,True,
a210e90acdf4e49c4a5b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
358e54b8778339d963c8:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5e4549eb9c7afb2e4bf8:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
356703da068d389f45db:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
282a105d95c44683f0d0:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a3a757eeed15c0b794a5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
f455ff9246570f71996a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
726eef3f970ba2a725e6:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6a8e2932630b7efaf917:glm-5.3,glm-5.3,glm-5.3,True,
c9fcfa00bc32e97995be:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2dcf6d2026b1034eabba:glm-5.3,glm-5.3,glm-5.3,True,
0a643e7ca19a86b4d808:glm-5.3,glm-5.3,glm-5.3,True,
673fb4a6fd2bb8637b9a:glm-5.3,glm-5.3,glm-5.3,True,
af73da6ca74c85b96c9f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
619e39d349d0354423de:glm-5.3,glm-5.3,glm-5.3,True,
7a726a6694b034abcabc:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ec5969e0607a98b2db34:glm-5.3,glm-5.3,glm-5.3,True,
88cdf5d57f6e4df69767:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7a6ba1c010c4dd5c6856:glm-5.3,glm-5.3,glm-5.3,True,
a641b0ea64c24827eebb:glm-5.3,glm-5.3,glm-5.3,True,
13946923455aeee0ad06:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
beebbe62c28674b583ad:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bf0925c4cb34c4f28804:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4fce6982b9922dad9f27:glm-5.3,glm-5.3,glm-5.3,True,
e5ca7d2cb4a8c438e01e:glm-5.3,glm-5.3,glm-5.3,True,
53a2edfd331eeb234f55:glm-5.3,glm-5.3,glm-5.3,True,
deb355a1f5fb063c6e2b:glm-5.3,glm-5.3,glm-5.3,True,
5616a20a95dfabbe0c41:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
f2bd5480bb2edd501e07:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d221919349e5427de3dd:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b2f8017708da1a6ce1d2:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5a7173060ee65339d34b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
977255a77d1e4d19655d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d41a4ccfb2a8885e01a7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3b30eb85185ecda0294e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
846c6cfc13fdd8f6ef51:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5166c6c42e434395d012:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
76278e26ea3457b2f189:glm-5.3,glm-5.3,glm-5.3,True,
f874f0943cf780a64c5d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f001cca16a72158a3a27:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
810376ea1948acd97cdf:glm-5.3,glm-5.3,glm-5.3,True,
0d9cad59edcc4753e1d9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5357e21cdcbc1724c88d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e84c184d35301e4444af:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9835846056c95b36675b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
db9ec38855bffa66ad4f:glm-5.3,glm-5.3,glm-5.3,True,
c68fa290031529cd4cff:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
778c23c5dbb40c4d2a3d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
09c6e31960db4ffd7d67:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
93ea59b36ee901cdae62:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
70727d866ecc71a3b5c4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1a9a650851bb90751070:glm-5.3,glm-5.3,glm-5.3,True,
4ef70a8e6999252c5678:glm-5.3,glm-5.3,glm-5.3,True,
b9f185e14b00e072a6b9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d69b178a836cd4c54849:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
f99788db8dc2d99f7663:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b942ec141292d0604122:glm-5.3,glm-5.3,glm-5.3,True,
022f7a6c63923a8f7bf5:glm-5.3,glm-5.3,glm-5.3,True,
e918dcd3123456cf91fb:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9a1e33674e87daf3d611:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
45e45d145abd35bd350c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
aaf80764de2b83158f9f:glm-5.3,glm-5.3,glm-5.3,True,
089e9cbc868bf90f8577:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
025ae4096237946667a9:glm-5.3,glm-5.3,glm-5.3,True,
8d691550daf90bbb3ca7:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
50cb7c8feee4640ad0d2:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cc2574d3fdadec532669:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
90b1d848b0cb63eab60a:glm-5.3,glm-5.3,glm-5.3,True,
334c78d5a6030e2e148c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1895fa99edf517afac8a:glm-5.3,glm-5.3,glm-5.3,True,
de60866d56ceed01556b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9fc05ffe1a9629feb20b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6def3285b6f914e9c396:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1aa48e41357aff7be53c:glm-5.3,glm-5.3,glm-5.3,True,
de4d8230fed6a76309b9:glm-5.3,glm-5.3,glm-5.3,True,
a88bf22286fcf3d7845d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5f93b883652832d09e0a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
685c4524a4582f587da5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7033dc7550609a1f7c40:glm-5.3,glm-5.3,glm-5.3,True,
f989eeccb194508b37bf:glm-5.3,glm-5.3,glm-5.3,True,
bbfd065bd6e4d7c8f63f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
13ee97f30f05017f4574:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1c49ff088c49a4848dd7:glm-5.3,glm-5.3,glm-5.3,True,
d989f2c2f97da46b7f45:glm-5.3,glm-5.3,glm-5.3,True,
dbecfff4143b3ce7d964:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
9d77363a3820dcd69ce9:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e99aa92bb6984aafca50:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e8501521ee2d9957a22e:glm-5.3,glm-5.3,glm-5.3,True,
5f24f6ebfe3249491957:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
14f3c628db0e23320391:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
53a3586eba5f1e7b75f0:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
eb3e0a419262a6ea2bf9:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
871e6c2250850d0a0cce:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
f508de86e0c1092ff3ac:glm-5.3,glm-5.3,glm-5.3,True,
ddff5af69ceac93f5170:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5fc176c3d2b56d845c3a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5a7173060ee65339d34b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5d39ecfd1e117294a4c1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
eb2f15f7b34e0a4cab5b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
f3f5fa7b4f007fc67b7b:glm-5.3,glm-5.3,glm-5.3,True,
7026c89401f1bee3bdbb:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
fde32a16c713578e1136:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a1148b8165abee3d0613:glm-5.3,glm-5.3,glm-5.3,True,
018c80b8b259d4d35ac1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1fcc46b9585ae0fc7ec8:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3f014d06334aa825865f:glm-5.3,glm-5.3,glm-5.3,True,
bf996f29e76a2f95ae9c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cd117188d4c3d10e210f:glm-5.3,glm-5.3,glm-5.3,True,
f39157569baf885001f2:glm-5.3,glm-5.3,glm-5.3,True,
dd9cdc854e1350aab117:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
552907bb8fd746424353:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
440f8cf2655a9d5d7eb1:glm-5.3,glm-5.3,glm-5.3,True,
98ac4e40cb95a9d067a6:glm-5.3,glm-5.3,glm-5.3,True,
77b482e462c8b9511b32:glm-5.3,glm-5.3,glm-5.3,True,
c9bce9f8f622fe1547dc:glm-5.3,glm-5.3,glm-5.3,True,
ddc51486a74c9acca454:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9dc647d5e8f924149757:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
662575f46514dd2ccc81:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6095f0eb531f2a51bfc4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
07ed8e00b63c870b0ce9:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ea61ca6229c9f2fb04a0:glm-5.3,glm-5.3,glm-5.3,True,
e8501521ee2d9957a22e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a9e342cea75145ec694e:glm-5.3,glm-5.3,glm-5.3,True,
7858c18942ae4b3289fc:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
fb052ed79d25a1c59308:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
fde5a02b4df03094d60b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7f91da96b739453d70ed:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5f9ab227e9b28506703c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6cb6fc6aad541af53776:glm-5.3,glm-5.3,glm-5.3,True,
d4af27fca558d5ebd65a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f601f4c4c3ffe296489f:glm-5.3,glm-5.3,glm-5.3,True,
df9db3c01955fa173129:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
f8cac463d4faf4386d9f:glm-5.3,glm-5.3,glm-5.3,True,
7963028fa8b2dc0a0bd5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e60713efcdae4360eb88:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
7d43361fa60b8d46a56e:glm-5.3,glm-5.3,glm-5.3,True,
c5e724e8d237af56d248:glm-5.3,glm-5.3,glm-5.3,True,
579ddbe2e7a5d8890688:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
7c73488f0f314437f582:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a96a0ddb4fb7379b1eb2:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
111b94c8dc6f93d41950:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
7485b0fc4256df8c107b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
13ce12aa2863050fad9a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a20e42ff790de6dc0284:glm-5.3,glm-5.3,glm-5.3,True,
1b43bc7d4f8f158e4a49:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cc8f7c736901e65f9dc7:glm-5.3,glm-5.3,glm-5.3,True,
70567a8ff24fa3b2aab1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
624a91d40daa0d96634b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0214dbfc06c6d47238ad:glm-5.3,glm-5.3,glm-5.3,True,
0db86cdcf9962e476fcf:glm-5.3,glm-5.3,glm-5.3,True,
acaa6b3623067e9a5e20:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ce56f2d863d39c9be8e4:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
966a28f81ea6fd17aec0:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3882b70f0802d798c318:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
51ae43cd404120294efb:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7515f0b7775fba5478bd:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
40df498c69088b00036d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ca2ece9503cdc13d2330:glm-5.3,glm-5.3,glm-5.3,True,
9fc76df3c38a91131d97:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ef21d8dd06bcbcb4cb17:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1e40934656ab874a217e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
525e696e5c9e560a35b5:glm-5.3,glm-5.3,glm-5.3,True,
3312be6463103a4b5714:glm-5.3,glm-5.3,glm-5.3,True,
52525cfa9171835ca483:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1100812829ac1c99eb38:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
729e0e1db32d4e5e9e8f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a0427f342333a7c29c0e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5cfd27bcf01b562968a4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5697747d074975782570:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8b06cf39ede493088e46:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
aa03c02fb1c70572fc5d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
7e78344a257fdcc72bb1:glm-5.3,glm-5.3,glm-5.3,True,
a98c8bfbaa1627ea8346:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bdfb02d0a748d8e7a972:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
996e0099f75f04e5b7d9:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
14b8117a0fddaaa8df4d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3f21e9f68c45d99fb3d6:glm-5.3,glm-5.3,glm-5.3,True,
82c8ecebba16f50f964c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cbc7ecb7c13444770cac:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e24c99234263f88ca5d0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
992d9626d52264d4e2b5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3be8ec75330de6d72987:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
dc7fbe70e6de7c87f193:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ae00540c4548d1e948d7:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5f4234a73157fb47a849:glm-5.3,glm-5.3,glm-5.3,True,
c54bffb3e125354cda82:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
12590740ffa39264e7da:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
2307b00351d6a6a88215:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cfb6b41c3cfd46df2953:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e44e8861649231328174:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d0d7e4d13bc6e65e6542:glm-5.3,glm-5.3,glm-5.3,True,
96335ed4eeaaafe19c2c:glm-5.3,glm-5.3,glm-5.3,True,
