source_family,domain,arm,event,baseline,brier
contrast_connective,language,explicit,reasoning_elicitation,conditional_profile,0.07652139014451159
contrast_connective,language,explicit,reasoning_elicitation,context,0.21209962917299302
contrast_connective,language,explicit,reasoning_elicitation,default_profile,0.07490611316054152
contrast_connective,language,explicit,reasoning_elicitation,domain_profile,0.07444944270141311
contrast_connective,language,implicit,affect_acknowledgement,conditional_profile,0.1498259436383121
contrast_connective,language,implicit,affect_acknowledgement,context,0.14631745514418662
contrast_connective,language,implicit,affect_acknowledgement,default_profile,0.14245470703796412
contrast_connective,language,implicit,affect_acknowledgement,domain_profile,0.14015111957210996
contrast_connective,language,implicit,answer_reveal,conditional_profile,0.11870856098010937
contrast_connective,language,implicit,answer_reveal,context,0.0705439938894806
contrast_connective,language,implicit,answer_reveal,default_profile,0.12721246806634967
contrast_connective,language,implicit,answer_reveal,domain_profile,0.11870499272665994
contrast_connective,language,implicit,reasoning_elicitation,conditional_profile,0.1245324677266958
contrast_connective,language,implicit,reasoning_elicitation,context,0.19284412948247195
contrast_connective,language,implicit,reasoning_elicitation,default_profile,0.1275099739144499
contrast_connective,language,implicit,reasoning_elicitation,domain_profile,0.126316881944395
contrast_connective,language,peer_control,affect_acknowledgement,conditional_profile,0.1849141996558113
contrast_connective,language,peer_control,affect_acknowledgement,context,0.18760256595190317
contrast_connective,language,peer_control,affect_acknowledgement,default_profile,0.1779262327807501
contrast_connective,language,peer_control,affect_acknowledgement,domain_profile,0.1925110843136027
contrast_connective,language,peer_control,answer_reveal,conditional_profile,0.10429185530030127
contrast_connective,language,peer_control,answer_reveal,context,0.07315218019220024
contrast_connective,language,peer_control,answer_reveal,default_profile,0.10413104096134977
contrast_connective,language,peer_control,answer_reveal,domain_profile,0.09668800774874034
contrast_connective,language,peer_control,reasoning_elicitation,conditional_profile,0.10870899450644882
contrast_connective,language,peer_control,reasoning_elicitation,context,0.19401531900298552
contrast_connective,language,peer_control,reasoning_elicitation,default_profile,0.11220973424493272
contrast_connective,language,peer_control,reasoning_elicitation,domain_profile,0.11048491697205558
direct_speech_punctuation,language,canonical,affect_acknowledgement,conditional_profile,0.14674358692240033
direct_speech_punctuation,language,canonical,affect_acknowledgement,context,0.18440602433055348
direct_speech_punctuation,language,canonical,affect_acknowledgement,default_profile,0.17437071095851397
direct_speech_punctuation,language,canonical,affect_acknowledgement,domain_profile,0.1571266901151716
direct_speech_punctuation,language,canonical,answer_reveal,conditional_profile,0.0951044861152173
direct_speech_punctuation,language,canonical,answer_reveal,context,0.09846183863214107
direct_speech_punctuation,language,canonical,answer_reveal,default_profile,0.09465491607722035
direct_speech_punctuation,language,canonical,answer_reveal,domain_profile,0.09058652527197669
direct_speech_punctuation,language,canonical,reasoning_elicitation,conditional_profile,0.07266433439322484
direct_speech_punctuation,language,canonical,reasoning_elicitation,context,0.23589796788055853
direct_speech_punctuation,language,canonical,reasoning_elicitation,default_profile,0.07053553124362912
direct_speech_punctuation,language,canonical,reasoning_elicitation,domain_profile,0.07109763674195971
direct_speech_punctuation,language,explicit,affect_acknowledgement,conditional_profile,0.1009094643200232
direct_speech_punctuation,language,explicit,affect_acknowledgement,context,0.13873193100262787
direct_speech_punctuation,language,explicit,affect_acknowledgement,default_profile,0.101207761665111
direct_speech_punctuation,language,explicit,affect_acknowledgement,domain_profile,0.09617917028449693
direct_speech_punctuation,language,explicit,answer_reveal,conditional_profile,0.1189662380816272
direct_speech_punctuation,language,explicit,answer_reveal,context,0.06755318343532594
direct_speech_punctuation,language,explicit,answer_reveal,default_profile,0.1318494786181737
direct_speech_punctuation,language,explicit,answer_reveal,domain_profile,0.12108814646087449
direct_speech_punctuation,language,explicit,reasoning_elicitation,conditional_profile,0.09904260677032159
direct_speech_punctuation,language,explicit,reasoning_elicitation,context,0.20614676303734805
direct_speech_punctuation,language,explicit,reasoning_elicitation,default_profile,0.10648101801922334
direct_speech_punctuation,language,explicit,reasoning_elicitation,domain_profile,0.1042368210972711
direct_speech_punctuation,language,implicit,affect_acknowledgement,conditional_profile,0.13329629392207318
direct_speech_punctuation,language,implicit,affect_acknowledgement,context,0.13713444590948928
direct_speech_punctuation,language,implicit,affect_acknowledgement,default_profile,0.1254595584295352
direct_speech_punctuation,language,implicit,affect_acknowledgement,domain_profile,0.11699173872726305
direct_speech_punctuation,language,implicit,answer_reveal,conditional_profile,0.09399204908758012
direct_speech_punctuation,language,implicit,answer_reveal,context,0.07353480434363525
direct_speech_punctuation,language,implicit,answer_reveal,default_profile,0.10568122281996913
direct_speech_punctuation,language,implicit,answer_reveal,domain_profile,0.09906479303589555
direct_speech_punctuation,language,implicit,reasoning_elicitation,conditional_profile,0.1375182225421338
direct_speech_punctuation,language,implicit,reasoning_elicitation,context,0.19738595989931415
direct_speech_punctuation,language,implicit,reasoning_elicitation,default_profile,0.13965724250312178
direct_speech_punctuation,language,implicit,reasoning_elicitation,domain_profile,0.1391967960715421
direct_speech_punctuation,language,peer_control,affect_acknowledgement,conditional_profile,0.15812928239133944
direct_speech_punctuation,language,peer_control,affect_acknowledgement,context,0.15830018883729938
direct_speech_punctuation,language,peer_control,affect_acknowledgement,default_profile,0.16645083551762144
direct_speech_punctuation,language,peer_control,affect_acknowledgement,domain_profile,0.1491470216081183
direct_speech_punctuation,language,peer_control,answer_reveal,conditional_profile,0.07334475150456672
direct_speech_punctuation,language,peer_control,answer_reveal,context,0.10149430039641386
direct_speech_punctuation,language,peer_control,answer_reveal,default_profile,0.07368472286781252
direct_speech_punctuation,language,peer_control,answer_reveal,domain_profile,0.06946907240146963
direct_speech_punctuation,language,peer_control,reasoning_elicitation,conditional_profile,0.08036862976214176
direct_speech_punctuation,language,peer_control,reasoning_elicitation,context,0.20592105127427546
direct_speech_punctuation,language,peer_control,reasoning_elicitation,default_profile,0.0813714876995453
direct_speech_punctuation,language,peer_control,reasoning_elicitation,domain_profile,0.08030221396340692
exclusive_or,logic_and_data,canonical,affect_acknowledgement,conditional_profile,0.12425190149501397
exclusive_or,logic_and_data,canonical,affect_acknowledgement,context,0.12751717171843874
exclusive_or,logic_and_data,canonical,affect_acknowledgement,default_profile,0.1250148537065506
exclusive_or,logic_and_data,canonical,affect_acknowledgement,domain_profile,0.12847557996886944
exclusive_or,logic_and_data,canonical,answer_reveal,conditional_profile,0.06318914278317703
exclusive_or,logic_and_data,canonical,answer_reveal,context,0.19147377641448488
exclusive_or,logic_and_data,canonical,answer_reveal,default_profile,0.05739008358119192
exclusive_or,logic_and_data,canonical,answer_reveal,domain_profile,0.06044869940577172
exclusive_or,logic_and_data,canonical,reasoning_elicitation,conditional_profile,0.13567624211639184
exclusive_or,logic_and_data,canonical,reasoning_elicitation,context,0.2543003195607438
exclusive_or,logic_and_data,canonical,reasoning_elicitation,default_profile,0.1200431893190426
exclusive_or,logic_and_data,canonical,reasoning_elicitation,domain_profile,0.13365055586060143
exclusive_or,logic_and_data,explicit,affect_acknowledgement,conditional_profile,0.13178720033394667
exclusive_or,logic_and_data,explicit,affect_acknowledgement,context,0.1251789197407848
exclusive_or,logic_and_data,explicit,affect_acknowledgement,default_profile,0.0965434344960185
exclusive_or,logic_and_data,explicit,affect_acknowledgement,domain_profile,0.10344811697187555
exclusive_or,logic_and_data,explicit,answer_reveal,conditional_profile,0.07660696408971927
exclusive_or,logic_and_data,explicit,answer_reveal,context,0.17727515381339623
exclusive_or,logic_and_data,explicit,answer_reveal,default_profile,0.07220258755270167
exclusive_or,logic_and_data,explicit,answer_reveal,domain_profile,0.07437067667243033
exclusive_or,logic_and_data,explicit,reasoning_elicitation,conditional_profile,0.1754502960142547
exclusive_or,logic_and_data,explicit,reasoning_elicitation,context,0.2530631227736172
exclusive_or,logic_and_data,explicit,reasoning_elicitation,default_profile,0.16396254603828506
exclusive_or,logic_and_data,explicit,reasoning_elicitation,domain_profile,0.17660572799309
exclusive_or,logic_and_data,implicit,affect_acknowledgement,conditional_profile,0.11156453817648646
exclusive_or,logic_and_data,implicit,affect_acknowledgement,context,0.1384486111447279
exclusive_or,logic_and_data,implicit,affect_acknowledgement,default_profile,0.1241268851989448
exclusive_or,logic_and_data,implicit,affect_acknowledgement,domain_profile,0.11874808070863338
exclusive_or,logic_and_data,implicit,answer_reveal,conditional_profile,0.11753473332328841
exclusive_or,logic_and_data,implicit,answer_reveal,context,0.2065340018228076
exclusive_or,logic_and_data,implicit,answer_reveal,default_profile,0.1103448270471773
exclusive_or,logic_and_data,implicit,answer_reveal,domain_profile,0.11400512115919728
exclusive_or,logic_and_data,implicit,reasoning_elicitation,conditional_profile,0.11471089088320749
exclusive_or,logic_and_data,implicit,reasoning_elicitation,context,0.2424574870869863
exclusive_or,logic_and_data,implicit,reasoning_elicitation,default_profile,0.09594057849975106
exclusive_or,logic_and_data,implicit,reasoning_elicitation,domain_profile,0.11376732238973405
exclusive_or,logic_and_data,peer_control,affect_acknowledgement,conditional_profile,0.2237303803239087
exclusive_or,logic_and_data,peer_control,affect_acknowledgement,context,0.2519788589837487
exclusive_or,logic_and_data,peer_control,affect_acknowledgement,default_profile,0.2266228536856399
exclusive_or,logic_and_data,peer_control,affect_acknowledgement,domain_profile,0.23120955540380642
exclusive_or,logic_and_data,peer_control,answer_reveal,conditional_profile,0.04001125945061497
exclusive_or,logic_and_data,peer_control,answer_reveal,context,0.1295611424529307
exclusive_or,logic_and_data,peer_control,answer_reveal,default_profile,0.043434358731939245
exclusive_or,logic_and_data,peer_control,answer_reveal,domain_profile,0.04216741954868434
exclusive_or,logic_and_data,peer_control,reasoning_elicitation,conditional_profile,0.1075430327331816
exclusive_or,logic_and_data,peer_control,reasoning_elicitation,context,0.21030635870602238
exclusive_or,logic_and_data,peer_control,reasoning_elicitation,default_profile,0.10006242778797256
exclusive_or,logic_and_data,peer_control,reasoning_elicitation,domain_profile,0.10743229424238576
exponent_product,mathematics,canonical,affect_acknowledgement,conditional_profile,0.12597526178249385
exponent_product,mathematics,canonical,affect_acknowledgement,context,0.19945291793577197
exponent_product,mathematics,canonical,affect_acknowledgement,default_profile,0.16378314686672124
exponent_product,mathematics,canonical,affect_acknowledgement,domain_profile,0.15951593826557237
exponent_product,mathematics,canonical,answer_reveal,conditional_profile,0.036391982290798805
exponent_product,mathematics,canonical,answer_reveal,context,0.14690691305588968
exponent_product,mathematics,canonical,answer_reveal,default_profile,0.03556803592352724
exponent_product,mathematics,canonical,answer_reveal,domain_profile,0.038487099847018126
exponent_product,mathematics,canonical,reasoning_elicitation,conditional_profile,0.0782153086495886
exponent_product,mathematics,canonical,reasoning_elicitation,context,0.2197044767388312
exponent_product,mathematics,canonical,reasoning_elicitation,default_profile,0.07850279006107305
exponent_product,mathematics,canonical,reasoning_elicitation,domain_profile,0.07788855306211745
exponent_product,mathematics,explicit,affect_acknowledgement,conditional_profile,0.14718315033667803
exponent_product,mathematics,explicit,affect_acknowledgement,context,0.1326110523547288
exponent_product,mathematics,explicit,affect_acknowledgement,default_profile,0.13171142511292394
exponent_product,mathematics,explicit,affect_acknowledgement,domain_profile,0.13165455816207436
exponent_product,mathematics,explicit,answer_reveal,conditional_profile,0.043104224785681974
exponent_product,mathematics,explicit,answer_reveal,context,0.14875941085531014
exponent_product,mathematics,explicit,answer_reveal,default_profile,0.04007413311423818
exponent_product,mathematics,explicit,answer_reveal,domain_profile,0.04276905869577518
exponent_product,mathematics,explicit,reasoning_elicitation,conditional_profile,0.06213759222143929
exponent_product,mathematics,explicit,reasoning_elicitation,context,0.22279240647736764
exponent_product,mathematics,explicit,reasoning_elicitation,default_profile,0.06742189588672275
exponent_product,mathematics,explicit,reasoning_elicitation,domain_profile,0.06547642950710261
exponent_product,mathematics,implicit,affect_acknowledgement,conditional_profile,0.19206505948633518
exponent_product,mathematics,implicit,affect_acknowledgement,context,0.194206722632766
exponent_product,mathematics,implicit,affect_acknowledgement,default_profile,0.1719737401690426
exponent_product,mathematics,implicit,affect_acknowledgement,domain_profile,0.17429352924103042
exponent_product,mathematics,implicit,answer_reveal,conditional_profile,0.043104224785681974
exponent_product,mathematics,implicit,answer_reveal,context,0.14875941085531014
exponent_product,mathematics,implicit,answer_reveal,default_profile,0.04007413311423818
exponent_product,mathematics,implicit,answer_reveal,domain_profile,0.042769058695775186
exponent_product,mathematics,implicit,reasoning_elicitation,conditional_profile,0.09445945799780413
exponent_product,mathematics,implicit,reasoning_elicitation,context,0.2185707402950457
exponent_product,mathematics,implicit,reasoning_elicitation,default_profile,0.09725183730073442
exponent_product,mathematics,implicit,reasoning_elicitation,domain_profile,0.09695718501734632
exponent_product,mathematics,peer_control,affect_acknowledgement,conditional_profile,0.29198789217674836
exponent_product,mathematics,peer_control,affect_acknowledgement,context,0.3034631152900794
exponent_product,mathematics,peer_control,affect_acknowledgement,default_profile,0.3182259860607728
exponent_product,mathematics,peer_control,affect_acknowledgement,domain_profile,0.3166091721940695
exponent_product,mathematics,peer_control,answer_reveal,conditional_profile,0.06884072786891961
exponent_product,mathematics,peer_control,answer_reveal,context,0.13778012836887318
exponent_product,mathematics,peer_control,answer_reveal,default_profile,0.06374296240415021
exponent_product,mathematics,peer_control,answer_reveal,domain_profile,0.06928984885853602
exponent_product,mathematics,peer_control,reasoning_elicitation,conditional_profile,0.07381878384708616
exponent_product,mathematics,peer_control,reasoning_elicitation,context,0.20955603841627995
exponent_product,mathematics,peer_control,reasoning_elicitation,default_profile,0.07100498768007141
exponent_product,mathematics,peer_control,reasoning_elicitation,domain_profile,0.07395018793449105
factorial_counting,mathematics,canonical,affect_acknowledgement,conditional_profile,0.14783584290576804
factorial_counting,mathematics,canonical,affect_acknowledgement,context,0.21315116702897224
factorial_counting,mathematics,canonical,affect_acknowledgement,default_profile,0.18827229156570907
factorial_counting,mathematics,canonical,affect_acknowledgement,domain_profile,0.18791092916009944
factorial_counting,mathematics,canonical,answer_reveal,conditional_profile,0.06300598428375771
factorial_counting,mathematics,canonical,answer_reveal,context,0.21415581807077558
factorial_counting,mathematics,canonical,answer_reveal,default_profile,0.06438034622968483
factorial_counting,mathematics,canonical,answer_reveal,domain_profile,0.06066373051540643
factorial_counting,mathematics,canonical,reasoning_elicitation,conditional_profile,0.07890507267040162
factorial_counting,mathematics,canonical,reasoning_elicitation,context,0.2373354283482981
factorial_counting,mathematics,canonical,reasoning_elicitation,default_profile,0.07974897076636564
factorial_counting,mathematics,canonical,reasoning_elicitation,domain_profile,0.07807619524787625
factorial_counting,mathematics,explicit,affect_acknowledgement,conditional_profile,0.14129248441272219
factorial_counting,mathematics,explicit,affect_acknowledgement,context,0.14068622639165604
factorial_counting,mathematics,explicit,affect_acknowledgement,default_profile,0.11305003643633331
factorial_counting,mathematics,explicit,affect_acknowledgement,domain_profile,0.11531611302861935
factorial_counting,mathematics,explicit,answer_reveal,conditional_profile,0.053574092743813195
factorial_counting,mathematics,explicit,answer_reveal,context,0.20144633064110237
factorial_counting,mathematics,explicit,answer_reveal,default_profile,0.05481869123859597
factorial_counting,mathematics,explicit,answer_reveal,domain_profile,0.05255428361722107
factorial_counting,mathematics,explicit,reasoning_elicitation,conditional_profile,0.09978165283675608
factorial_counting,mathematics,explicit,reasoning_elicitation,context,0.24586643348536436
factorial_counting,mathematics,explicit,reasoning_elicitation,default_profile,0.09934888800957029
factorial_counting,mathematics,explicit,reasoning_elicitation,domain_profile,0.09672970037957813
factorial_counting,mathematics,implicit,affect_acknowledgement,conditional_profile,0.14336602141291477
factorial_counting,mathematics,implicit,affect_acknowledgement,context,0.132978047004009
factorial_counting,mathematics,implicit,affect_acknowledgement,default_profile,0.13937491333320226
factorial_counting,mathematics,implicit,affect_acknowledgement,domain_profile,0.13883009076409544
factorial_counting,mathematics,implicit,answer_reveal,conditional_profile,0.06490782624117708
factorial_counting,mathematics,implicit,answer_reveal,context,0.18580088419464644
factorial_counting,mathematics,implicit,answer_reveal,default_profile,0.06501923442065219
factorial_counting,mathematics,implicit,answer_reveal,domain_profile,0.06264784102843074
factorial_counting,mathematics,implicit,reasoning_elicitation,conditional_profile,0.045009850306953356
factorial_counting,mathematics,implicit,reasoning_elicitation,context,0.2166165470002948
factorial_counting,mathematics,implicit,reasoning_elicitation,default_profile,0.04695894801024632
factorial_counting,mathematics,implicit,reasoning_elicitation,domain_profile,0.04405115899177813
factorial_counting,mathematics,peer_control,affect_acknowledgement,conditional_profile,0.20070078937133068
factorial_counting,mathematics,peer_control,affect_acknowledgement,context,0.2637959947282951
factorial_counting,mathematics,peer_control,affect_acknowledgement,default_profile,0.23955053315802446
factorial_counting,mathematics,peer_control,affect_acknowledgement,domain_profile,0.23283826103512797
factorial_counting,mathematics,peer_control,answer_reveal,conditional_profile,0.05248001668198719
factorial_counting,mathematics,peer_control,answer_reveal,context,0.16211211427853633
factorial_counting,mathematics,peer_control,answer_reveal,default_profile,0.05146137374904584
factorial_counting,mathematics,peer_control,answer_reveal,domain_profile,0.05397122567392093
factorial_counting,mathematics,peer_control,reasoning_elicitation,conditional_profile,0.07285445701064563
factorial_counting,mathematics,peer_control,reasoning_elicitation,context,0.21780464599912067
factorial_counting,mathematics,peer_control,reasoning_elicitation,default_profile,0.07359383844604879
factorial_counting,mathematics,peer_control,reasoning_elicitation,domain_profile,0.0696618804397001
figurative_metaphor,language,canonical,affect_acknowledgement,conditional_profile,0.1277544784123277
figurative_metaphor,language,canonical,affect_acknowledgement,context,0.18959529677290354
figurative_metaphor,language,canonical,affect_acknowledgement,default_profile,0.16725333524616706
figurative_metaphor,language,canonical,affect_acknowledgement,domain_profile,0.1609108666638317
figurative_metaphor,language,canonical,answer_reveal,conditional_profile,0.09089235495485723
figurative_metaphor,language,canonical,answer_reveal,context,0.09805161736486408
figurative_metaphor,language,canonical,answer_reveal,default_profile,0.10248652141436261
figurative_metaphor,language,canonical,answer_reveal,domain_profile,0.09592913284219223
figurative_metaphor,language,canonical,reasoning_elicitation,conditional_profile,0.1339147285731062
figurative_metaphor,language,canonical,reasoning_elicitation,context,0.23308902227796735
figurative_metaphor,language,canonical,reasoning_elicitation,default_profile,0.14222104145269884
figurative_metaphor,language,canonical,reasoning_elicitation,domain_profile,0.13913357985422772
figurative_metaphor,language,explicit,affect_acknowledgement,conditional_profile,0.13247017032709116
figurative_metaphor,language,explicit,affect_acknowledgement,context,0.10598849857598436
figurative_metaphor,language,explicit,affect_acknowledgement,default_profile,0.11417097901166802
figurative_metaphor,language,explicit,affect_acknowledgement,domain_profile,0.12313850095311438
figurative_metaphor,language,explicit,answer_reveal,conditional_profile,0.12511642736877676
figurative_metaphor,language,explicit,answer_reveal,context,0.09721712063603394
figurative_metaphor,language,explicit,answer_reveal,default_profile,0.133846755784491
figurative_metaphor,language,explicit,answer_reveal,domain_profile,0.12490575487037234
figurative_metaphor,language,explicit,reasoning_elicitation,conditional_profile,0.09637084685909865
figurative_metaphor,language,explicit,reasoning_elicitation,context,0.225738246258534
figurative_metaphor,language,explicit,reasoning_elicitation,default_profile,0.09466417987979203
figurative_metaphor,language,explicit,reasoning_elicitation,domain_profile,0.09366940675767213
figurative_metaphor,language,implicit,affect_acknowledgement,conditional_profile,0.1530422540834095
figurative_metaphor,language,implicit,affect_acknowledgement,context,0.1626891713575084
figurative_metaphor,language,implicit,affect_acknowledgement,default_profile,0.1548408335521601
figurative_metaphor,language,implicit,affect_acknowledgement,domain_profile,0.15699038531472828
figurative_metaphor,language,implicit,answer_reveal,conditional_profile,0.08187570574882105
figurative_metaphor,language,implicit,answer_reveal,context,0.11288358596521808
figurative_metaphor,language,implicit,answer_reveal,default_profile,0.0788013375641621
figurative_metaphor,language,implicit,answer_reveal,domain_profile,0.07650272905888966
figurative_metaphor,language,implicit,reasoning_elicitation,conditional_profile,0.1632036169602304
figurative_metaphor,language,implicit,reasoning_elicitation,context,0.278951806278645
figurative_metaphor,language,implicit,reasoning_elicitation,default_profile,0.16956318853838476
figurative_metaphor,language,implicit,reasoning_elicitation,domain_profile,0.16740205599343988
figurative_metaphor,language,peer_control,affect_acknowledgement,conditional_profile,0.2707042889210668
figurative_metaphor,language,peer_control,affect_acknowledgement,context,0.2923684033613585
figurative_metaphor,language,peer_control,affect_acknowledgement,default_profile,0.28714948861756256
figurative_metaphor,language,peer_control,affect_acknowledgement,domain_profile,0.28275458375378887
figurative_metaphor,language,peer_control,answer_reveal,conditional_profile,0.061086496399068935
figurative_metaphor,language,peer_control,answer_reveal,context,0.11716076572559801
figurative_metaphor,language,peer_control,answer_reveal,default_profile,0.062444956274834776
figurative_metaphor,language,peer_control,answer_reveal,domain_profile,0.05990274508317156
figurative_metaphor,language,peer_control,reasoning_elicitation,conditional_profile,0.0934348087335108
figurative_metaphor,language,peer_control,reasoning_elicitation,context,0.23427535483389983
figurative_metaphor,language,peer_control,reasoning_elicitation,default_profile,0.09440345429900907
figurative_metaphor,language,peer_control,reasoning_elicitation,domain_profile,0.09382557659282842
half_life,science,canonical,affect_acknowledgement,conditional_profile,0.103264052664375
half_life,science,canonical,affect_acknowledgement,context,0.12790897465135526
half_life,science,canonical,affect_acknowledgement,default_profile,0.09829594470555525
half_life,science,canonical,affect_acknowledgement,domain_profile,0.09399592762579832
half_life,science,canonical,answer_reveal,conditional_profile,0.05466866477677751
half_life,science,canonical,answer_reveal,context,0.2005290169585825
half_life,science,canonical,answer_reveal,default_profile,0.05274195926568602
half_life,science,canonical,answer_reveal,domain_profile,0.05079289866525442
half_life,science,canonical,reasoning_elicitation,conditional_profile,0.1614077237709874
half_life,science,canonical,reasoning_elicitation,context,0.2501248491132567
half_life,science,canonical,reasoning_elicitation,default_profile,0.15035765053306624
half_life,science,canonical,reasoning_elicitation,domain_profile,0.15497805281188376
half_life,science,explicit,affect_acknowledgement,conditional_profile,0.12349878006820703
half_life,science,explicit,affect_acknowledgement,context,0.14444539236990708
half_life,science,explicit,affect_acknowledgement,default_profile,0.13796664336081682
half_life,science,explicit,affect_acknowledgement,domain_profile,0.13082695852231757
half_life,science,explicit,answer_reveal,conditional_profile,0.055104283502173924
half_life,science,explicit,answer_reveal,context,0.17263777387618243
half_life,science,explicit,answer_reveal,default_profile,0.05617007355305244
half_life,science,explicit,answer_reveal,domain_profile,0.05615996798836974
half_life,science,explicit,reasoning_elicitation,conditional_profile,0.12969615544205157
half_life,science,explicit,reasoning_elicitation,context,0.25047740608704433
half_life,science,explicit,reasoning_elicitation,default_profile,0.12716708717704112
half_life,science,explicit,reasoning_elicitation,domain_profile,0.12808170515731884
half_life,science,implicit,affect_acknowledgement,conditional_profile,0.18156083262475914
half_life,science,implicit,affect_acknowledgement,context,0.17406734681567332
half_life,science,implicit,affect_acknowledgement,default_profile,0.1759266492846841
half_life,science,implicit,affect_acknowledgement,domain_profile,0.17271874501782347
half_life,science,implicit,answer_reveal,conditional_profile,0.05617093891394771
half_life,science,implicit,answer_reveal,context,0.18830423920536657
half_life,science,implicit,answer_reveal,default_profile,0.05598296405621968
half_life,science,implicit,answer_reveal,domain_profile,0.05629615220380083
half_life,science,implicit,reasoning_elicitation,conditional_profile,0.10858042545893647
half_life,science,implicit,reasoning_elicitation,context,0.21333772931572895
half_life,science,implicit,reasoning_elicitation,default_profile,0.10140540294359504
half_life,science,implicit,reasoning_elicitation,domain_profile,0.11194709022769996
half_life,science,peer_control,affect_acknowledgement,conditional_profile,0.2932047682581367
half_life,science,peer_control,affect_acknowledgement,context,0.2622727658311735
half_life,science,peer_control,affect_acknowledgement,default_profile,0.27301338015166826
half_life,science,peer_control,affect_acknowledgement,domain_profile,0.2832919191849809
half_life,science,peer_control,answer_reveal,conditional_profile,0.04105527545491491
half_life,science,peer_control,answer_reveal,context,0.18782097804222436
half_life,science,peer_control,answer_reveal,default_profile,0.042731283740821004
half_life,science,peer_control,answer_reveal,domain_profile,0.042201269646844744
half_life,science,peer_control,reasoning_elicitation,conditional_profile,0.09269589102867017
half_life,science,peer_control,reasoning_elicitation,context,0.2259807237551311
half_life,science,peer_control,reasoning_elicitation,default_profile,0.09191327157935426
half_life,science,peer_control,reasoning_elicitation,domain_profile,0.0943529757032516
homophone_selection,language,canonical,affect_acknowledgement,conditional_profile,0.14330599484960108
homophone_selection,language,canonical,affect_acknowledgement,context,0.15924811604546865
homophone_selection,language,canonical,affect_acknowledgement,default_profile,0.15167382489015796
homophone_selection,language,canonical,affect_acknowledgement,domain_profile,0.14805565863980025
homophone_selection,language,canonical,answer_reveal,conditional_profile,0.035249113992184715
homophone_selection,language,canonical,answer_reveal,context,0.17337907936235394
homophone_selection,language,canonical,answer_reveal,default_profile,0.029223278615813243
homophone_selection,language,canonical,answer_reveal,domain_profile,0.03340114643366922
homophone_selection,language,canonical,reasoning_elicitation,conditional_profile,0.09767502826786345
homophone_selection,language,canonical,reasoning_elicitation,context,0.2111586024937237
homophone_selection,language,canonical,reasoning_elicitation,default_profile,0.09424776370560795
homophone_selection,language,canonical,reasoning_elicitation,domain_profile,0.09277672954977727
homophone_selection,language,explicit,affect_acknowledgement,conditional_profile,0.08767880620892507
homophone_selection,language,explicit,affect_acknowledgement,context,0.07684198577875376
homophone_selection,language,explicit,affect_acknowledgement,default_profile,0.06742174836315407
homophone_selection,language,explicit,affect_acknowledgement,domain_profile,0.07499195445062709
homophone_selection,language,explicit,answer_reveal,conditional_profile,0.023314325263506103
homophone_selection,language,explicit,answer_reveal,context,0.1607034244873245
homophone_selection,language,explicit,answer_reveal,default_profile,0.019777014269065914
homophone_selection,language,explicit,answer_reveal,domain_profile,0.022959344632472907
homophone_selection,language,explicit,reasoning_elicitation,conditional_profile,0.0695185082528482
homophone_selection,language,explicit,reasoning_elicitation,context,0.20882067453086833
homophone_selection,language,explicit,reasoning_elicitation,default_profile,0.06638086343147952
homophone_selection,language,explicit,reasoning_elicitation,domain_profile,0.06601036567553262
homophone_selection,language,implicit,affect_acknowledgement,conditional_profile,0.06928039602658927
homophone_selection,language,implicit,affect_acknowledgement,context,0.08442750992031249
homophone_selection,language,implicit,affect_acknowledgement,default_profile,0.07072620718216191
homophone_selection,language,implicit,affect_acknowledgement,domain_profile,0.06668864780153501
homophone_selection,language,implicit,answer_reveal,conditional_profile,0.050928601953086496
homophone_selection,language,implicit,answer_reveal,context,0.1412257061694317
homophone_selection,language,implicit,answer_reveal,default_profile,0.04835501947062485
homophone_selection,language,implicit,answer_reveal,domain_profile,0.049283793711618964
homophone_selection,language,implicit,reasoning_elicitation,conditional_profile,0.08603255496775228
homophone_selection,language,implicit,reasoning_elicitation,context,0.22493326228853783
homophone_selection,language,implicit,reasoning_elicitation,default_profile,0.08453891320290045
homophone_selection,language,implicit,reasoning_elicitation,domain_profile,0.08415638795912382
homophone_selection,language,peer_control,affect_acknowledgement,conditional_profile,0.2500380401065204
homophone_selection,language,peer_control,affect_acknowledgement,context,0.2522855319189187
homophone_selection,language,peer_control,affect_acknowledgement,default_profile,0.24076623219530285
homophone_selection,language,peer_control,affect_acknowledgement,domain_profile,0.24700456691996114
homophone_selection,language,peer_control,answer_reveal,conditional_profile,0.04882824129357115
homophone_selection,language,peer_control,answer_reveal,context,0.13282723105478214
homophone_selection,language,peer_control,answer_reveal,default_profile,0.05120518968185702
homophone_selection,language,peer_control,answer_reveal,domain_profile,0.05033641776487348
homophone_selection,language,peer_control,reasoning_elicitation,conditional_profile,0.08547791927135626
homophone_selection,language,peer_control,reasoning_elicitation,context,0.19996818513863052
homophone_selection,language,peer_control,reasoning_elicitation,default_profile,0.08877674281066314
homophone_selection,language,peer_control,reasoning_elicitation,domain_profile,0.08713119419365717
kinetic_energy,science,canonical,affect_acknowledgement,conditional_profile,0.20510649730543268
kinetic_energy,science,canonical,affect_acknowledgement,context,0.24078800349453763
kinetic_energy,science,canonical,affect_acknowledgement,default_profile,0.22948348513987882
kinetic_energy,science,canonical,affect_acknowledgement,domain_profile,0.21946388488449978
