benchmark,family,prompt_arm,item_id,model,response_sha256,log_chars,log_tokens,line_count,sentence_count,mean_sentence_tokens,question_rate,ends_question,exactly_one_question,markdown_heading_rate,bullet_rate,numbered_step_rate,latex_rate,emoji_rate,table_present,second_person_rate,first_plural_rate,praise_rate,encouragement_rate,hedge_rate,imperative_rate,history_reference_rate,answer_reveal_rate,explanation_rate,diagnosis_rate,outcome_primary,history_utilization,strategy_alignment,coherence,appropriateness
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-69,minimax-m2.7,41326a94a3087f1cda76a77499cf9c854223c7c99e14d142e98a86cb3f252e4d,5.43372200355424,3.828641396489095,1.0,2.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,2.2222222222222223,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-69,glm-5.2,dcfa180bf9545c20bbae127e7457e2fc6ed7d9d4d3baf0bd63e247a2900e30e6,5.7430031878094825,4.127134385045092,1.0,2.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639344262295082,1.639344262295082,1.639344262295082,0.0,0.0,3.278688524590164,0.0,0.0,3.278688524590164,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-69,deepseek-v4-pro,cabea3288b9b22ebda8975ad4a1133684f4908f204c792d2ef44fd2a114bdc18,5.204006687076795,3.6888794541139363,1.0,2.0,19.5,2.5641025641025643,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5641025641025643,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-69,doubao-seed-2.0-pro,f30cae35447c4ff22f86df762f91486c6b92c387a7d5ece43efedc00844b8582,5.886104031450156,4.174387269895637,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-69,qwen3.5-4b,834e1ea7f9915bd294d4391b57e348712b24356c9f6069bc34dbb68666554985,5.673323267171493,3.970291913552122,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.769230769230769,0.0,1.9230769230769231,0.0,0.0,1.9230769230769231,0.0,0.0,1.9230769230769231,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-69,doubao-seed-2.0-lite,5e3c08c58a924ce68b6a74c8f09ee6cfad5222f9fe350a0a838d1b04e1f5fda3,6.035481432524756,4.3694478524670215,1.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.410256410256411,0.0,2.5641025641025643,1.2820512820512822,0.0,1.2820512820512822,0.0,0.0,0.0,1.2820512820512822,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-69,deepseek-v4-flash,61f79497d2847b0aace660302a3213e3bbdc859ac6b5398722f470f8b80d33a0,5.68697535633982,3.9889840465642745,1.0,2.0,26.5,1.8867924528301887,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.660377358490566,0.0,0.0,0.0,3.7735849056603774,5.660377358490566,0.0,0.0,0.0,1.8867924528301887,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-69,qwen3.8-27b,653ecee402b975f048e9e2f1e1346bbd0aec790ead9fdf54c4563222f52f48bd,5.5053315359323625,3.8918202981106265,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-690,minimax-m3,042af1986352b93c3958f2d032b47cc8e9db8f674132367079ad63bc9d9c98c1,5.1647859739235145,3.4657359027997265,1.0,2.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-690,minimax-m2.7,01f5f502fd3cd08aec0cec4df41607a16dac4e404fc82ca5542bcc5f6b6aa832,5.1647859739235145,3.4965075614664802,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-690,glm-5.2,62c2bae82252b6d72d6c47bd7c0fe8544dec672946ff52f6d9632fa99bf36f10,5.288267030694535,3.6109179126442243,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,8.333333333333334,0.0,2.7777777777777777,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-690,deepseek-v4-pro,33960b68bbf27892ebe5dcd43eaee4dbd2e0afd44ae9cd8f90c0ffa6e3a4513a,5.4638318050256105,3.828641396489095,1.0,2.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-690,doubao-seed-2.0-pro,cd15fdb61bb77ea8b9216d5047ecfb4c56afac961acb8f4aaf8687eea0ad6b24,5.594711379601839,4.007333185232471,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518519,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-690,qwen3.5-4b,c2668e43a3bd61b9ae008c0cfe9455563730fb7adddd34e9c2f8e8dec085b75a,5.278114659230518,3.6109179126442243,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-690,doubao-seed-2.0-lite,4ec3710a0314c47b1ee239326758f9fecc9139641917cfab6e2423f163def4c3,5.765191102784844,4.060443010546419,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7543859649122806,0.0,3.508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-690,deepseek-v4-flash,1f1d4fb746c6fb50d10e87fea43fa70abdf09bec11819323af57a0639642cad6,4.912654885736052,3.2188758248682006,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-690,qwen3.8-27b,9cb5ae34ebb3e313cce7325246e3e3f12c07619e69547ef5e414e028cf86ea88,4.955827057601261,3.367295829986474,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-691,minimax-m3,63e27749acf86d4f8d03396ab9f2eebb20f7394068ec8e068e2f408c4c068518,5.968707559985366,4.290459441148391,1.0,3.0,24.0,1.3888888888888888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-691,minimax-m2.7,baf9720b220bedee5a6fbf2c703692ecc334f10e713adc27b441af3401d09e2a,5.501258210544727,3.7376696182833684,1.0,2.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,0.0,0.0,0.0,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-691,glm-5.2,982c60c524ff0700871475d0340e972fd55cb1ec413d14b1a1be0181447cfb23,5.855071922202427,4.110873864173311,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-691,deepseek-v4-pro,8fc69c21e039dbb514d61f4362587b6aef36234757e155e79e0e92d79c435a5b,5.225746673713202,3.4965075614664802,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-691,doubao-seed-2.0-pro,0c60f6388880b5af6609f706b8732adaed10551f5a01807a3402b257848e2aae,6.013715156042802,4.304065093204169,1.0,2.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73972602739726,1.36986301369863,1.36986301369863,1.36986301369863,0.0,1.36986301369863,0.0,1.36986301369863,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-691,qwen3.5-4b,c8e8b7847936f309b4c817f3507017ce5926c46a72b9768268fa201ad3721ca5,5.327876168789581,3.6635616461296463,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6315789473684212,0.0,0.0,0.0,0.0,2.6315789473684212,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-691,doubao-seed-2.0-lite,d071855d1bdcfb065007708ed27a4fb467f5bfd7b94312e5b45fe159e43aee29,5.976350909297934,4.276666119016055,2.0,2.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.816901408450704,0.0,0.0,1.408450704225352,0.0,2.816901408450704,0.0,1.408450704225352,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-691,deepseek-v4-flash,3b34b72e29c00e11636646b1327e94672da51cb1daca196b26e536c6634dceb8,5.365976015021851,3.6888794541139363,1.0,2.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5641025641025643,0.0,2.5641025641025643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-691,qwen3.8-27b,ffab7448b0cf815d604abee67ac06320e985231643f01da23360fb8a01820bf0,5.356586274672012,3.58351893845611,1.0,2.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,2.857142857142857,0.0,0.0,0.0,8.571428571428571,0.0,0.0,0.0,0.0,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-692,minimax-m3,d057ec5fd25836f643cd84aa105ea71fef3c04aa371ad5789caca7997ed6e4e2,5.318119993844216,3.58351893845611,1.0,3.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-692,minimax-m2.7,b2f918a54c7bf1e43243fd92018bd6fa558218edc2ccccd475d27115c4a4931b,5.159055299214529,3.5263605246161616,1.0,2.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0606060606060606,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-692,glm-5.2,f196b7443a3305e42cc9f583796578b5b9495cdaf1ac067a02b23540ec6c2bcd,5.3612921657094255,3.6888794541139363,1.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128205128205129,0.0,0.0,2.5641025641025643,0.0,0.0,2.5641025641025643,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-692,deepseek-v4-pro,36fc0b12f31d19c6682a12ee9e713e3c441f692a73f4a24831c9a75599961f67,5.117993812416755,3.4339872044851463,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-692,doubao-seed-2.0-pro,a10e5e6723ecc8ec2440bd194d79da89c2415658f3c1fe7d3973a364ab75cb5f,5.407171771460119,3.784189633918261,1.0,2.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3255813953488373,6.976744186046512,4.651162790697675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-692,qwen3.5-4b,cdc60fc99138b8503eefbde57c64b9ba1a6e019d984b251c85236afc8c17f260,5.0689042022202315,3.367295829986474,1.0,3.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-692,doubao-seed-2.0-lite,19a183041e97c4d90b6f35d287972737398af58f70c67e7bebc10fdf7c5139d8,4.74493212836325,2.995732273553991,1.0,2.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-692,deepseek-v4-flash,6ff1e7239eb8d924b666be4760dec01e0cd6d9c5b6c81b74af034eaf92c05c7d,5.062595033026967,3.4965075614664802,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-692,qwen3.8-27b,b1a4b5ab2bfbf62183777b2a57ee6f59dea3915648422920ade3c718b42a4e39,5.231108616854587,3.4965075614664802,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,3.125,0.0,0.0,0.0,3.125,0.0,0.0,0.0,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-693,minimax-m3,830776457ff7f64b20489ad4358aba4959664ea2fd08f1ba58042d25e0557146,5.53338948872752,3.9318256327243257,1.0,3.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-693,minimax-m2.7,0d587b581cd513bbdc8bb2003fc87441fa5eec5dda16f23fad9981a9507ad0a4,5.308267697401205,3.713572066704308,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-693,glm-5.2,73229ba6a5be9a7d26b8de6c89f0b9d13640c19c7740ac881c4675294f3f6a07,5.572154032177765,3.970291913552122,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,3.8461538461538463,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,1.9230769230769231,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-693,deepseek-v4-pro,f65fec88a6f584b4d8ebb0bd96a3ff9738b05a77c1a7f0ac8c0ba9c176225659,5.780743515792329,4.219507705176107,1.0,3.0,22.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492537313432836,1.492537313432836,0.0,0.0,1.492537313432836,0.0,0.0,1.492537313432836,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-693,doubao-seed-2.0-pro,8c98476d34589c65d95aa1e164765e161d27a07280b21cb9243da763fbb0725e,5.68697535633982,4.060443010546419,1.0,2.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.771929824561404,1.7543859649122806,0.0,0.0,3.508771929824561,0.0,0.0,1.7543859649122806,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-693,qwen3.5-4b,7a1b7e527f1d0f9ad0cd919578a785111cc761baffb1761baa6fb6629094e3e3,5.181783550292085,3.58351893845611,1.0,2.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,5.714285714285714,2.857142857142857,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-693,doubao-seed-2.0-lite,8637594eb9280fb55118cb4862557e25c7504ee88b17800f64c2fea49e32e38f,5.883322388488279,4.219507705176107,2.0,2.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.985074626865672,0.0,1.492537313432836,1.492537313432836,0.0,2.985074626865672,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-693,deepseek-v4-flash,9ad1e8d5b691a1f93a7f5a4a0bf9b1f71c1c1a21e76d91d445abcfefd6da90c7,5.247024072160486,3.713572066704308,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-693,qwen3.8-27b,28ab74c43128ad0559dc12fccca312e626c3856cd585022ad624175c4471ad3f,5.099866427824199,3.6375861597263857,1.0,2.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,0.0,2.7027027027027026,0.0,0.0,2.7027027027027026,0.0,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-694,minimax-m3,86e37b34db71b47d933f7f81ae6b021d3c6cccbdc763f69c1fed55caefe65d3f,5.298317366548036,3.713572066704308,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-694,minimax-m2.7,91cec4b1d7401bf118532bc11b3b7afeac55cde6e992e66f50f52c94bd845619,5.278114659230518,3.6635616461296463,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,0.0,0.0,2.6315789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-694,glm-5.2,8f715afe2844185b41c2d14c0305e5535d0564500dff3d052fcdfd23db969a3f,5.393627546352361,3.7376696182833684,1.0,2.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,4.878048780487805,0.0,0.0,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-694,deepseek-v4-pro,f931ed4386063e285eca79cadc34d8c650d147672d9bc302fab2d0257498cd47,5.68697535633982,4.02535169073515,1.0,2.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,3.6363636363636362,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-694,doubao-seed-2.0-pro,301d61fd662b9c159a99f639545e4564a165b04b90d54f9ff0d11abc28557e8e,5.720311776607412,4.060443010546419,1.0,2.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,3.508771929824561,0.0,0.0,5.2631578947368425,1.7543859649122806,1.7543859649122806,0.0,0.0,1.7543859649122806,0.0,0.0,0.0,1.7543859649122806,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-694,qwen3.5-4b,29fddfc696b7f6822d7b323fd771a37ce6f78bcf5bf39736e7b4abdad583a015,5.814130531825066,4.1588830833596715,1.0,2.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,3.1746031746031744,0.0,1.5873015873015872,1.5873015873015872,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-694,doubao-seed-2.0-lite,6feda730dc6bcf6efe7884b88b3ed3692d2df1734c4ef2c243f93513771310c7,5.7899601708972535,4.127134385045092,1.0,2.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,1.639344262295082,0.0,0.0,1.639344262295082,1.639344262295082,3.278688524590164,0.0,0.0,0.0,0.0,0.0,1.639344262295082,1.639344262295082,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-694,deepseek-v4-flash,a1387ad3988c88bea8d99de07007ad70ccc3b6e8ba8341fc91d356f41fdd3ce7,4.90527477843843,3.2188758248682006,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-694,qwen3.8-27b,e223c8463881194a7a01a93adf1d3b6337656247ea7c3743296dd3e6f10c1fd2,5.303304908059076,3.7376696182833684,2.0,2.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,7.317073170731708,0.0,0.0,2.4390243902439024,0.0,2.4390243902439024,0.0,0.0,2.4390243902439024,0.0,0.0,0.0,0.0,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-695,minimax-m3,ef627ad58665a21e0989b49176be299d4e777c4e3fb5c9ff4190de495ae058f7,5.0238805208462765,3.4339872044851463,1.0,2.0,15.0,3.3333333333333335,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-695,minimax-m2.7,7f5f310e9c330b49c283362f5a9a681389c8b7038343fb40e72708d1eae72eea,5.327876168789581,3.7376696182833684,1.0,2.0,20.5,2.4390243902439024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-695,glm-5.2,f807cd0d619082da04434553f15f41de8053e011d73910333aed36001c42c84a,4.976733742420574,3.332204510175204,1.0,2.0,13.5,3.7037037037037037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-695,deepseek-v4-pro,37ec8d989aafb2b497d7896d02a20f5c6c272bc607b1334d4f7b0d43c14c9850,4.820281565605037,3.258096538021482,1.0,2.0,12.5,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-695,doubao-seed-2.0-pro,0f0c6ce3dafc07dc1e81c9532f6f5851d33be71d4bcf9b311dafcc905c2f62b0,5.598421958998375,3.970291913552122,1.0,2.0,26.0,1.9230769230769231,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,3.8461538461538463,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-695,qwen3.5-4b,e610ed23d3e236d8ddf74eea80e1916e344a1427d8a221839c345ca51dc310f0,4.882801922586371,3.258096538021482,1.0,2.0,12.5,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-695,doubao-seed-2.0-lite,aad87e26dbbc4fdf10088a4d0618cacdaafa7f21090540119f4461048bf9c317,5.5093883366279774,3.8066624897703196,1.0,2.0,22.0,2.272727272727273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-695,deepseek-v4-flash,53f203ac6d3a7e609a83dc34e27f27c86f9c9301e675e47cfb43ae8ada09fdfb,5.19295685089021,3.6109179126442243,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,2.7777777777777777,0.0,0.0,2.7777777777777777,0.0,0.0,2.7777777777777777,0.0,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-695,qwen3.8-27b,18ca5d014e7c4ce4871e411a35edeec91db759b96b5f0d80ce507b4b93d62331,4.90527477843843,3.332204510175204,1.0,2.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7037037037037037,0.0,0.0,3.7037037037037037,0.0,0.0,0.0,0.0,,,,,
mathtutorbench_scaffolding,mathdial_bridge,generic_caring_teacher,scaffolding-696,minimax-m3,eacb04da9d67a628eff24b63b235c45d91fded8d69afcd0d198994bd5defa49f,4.90527477843843,3.332204510175204,1.0,2.0,13.5,3.7037037037037037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
