request_id,judge_requested,judge_returned,valid,error
df312c2375543d257e70:glm-5.3,glm-5.3,glm-5.3,True,
31ba7a8f2e7f0c4f3600:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
fd8d28236ac05dbe345c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bdedba3831b2315f4d7a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8fb1babd191a80b88c2d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c17f6af6eb3d7101c4dd:glm-5.3,glm-5.3,glm-5.3,True,
69d3a451aa057a8818b7:glm-5.3,glm-5.3,glm-5.3,True,
a330c2c3ea7048f57485:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
25995b186ffa98e96753:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
942d913a4c35729af003:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
190072349b8e158ca8ab:glm-5.3,glm-5.3,glm-5.3,True,
033a074a1bd0ef7e0ede:glm-5.3,glm-5.3,glm-5.3,True,
bca712adb133a6812c57:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
668baae457970575d080:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
f5ff36eda258519a09ab:glm-5.3,glm-5.3,glm-5.3,True,
5070361083c46b99aed5:glm-5.3,glm-5.3,glm-5.3,True,
5ba5ceaae66b84512d7a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
a8a4f7b368480ec9497e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
dcdbf700bf9efb71ed5f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b922388394cb1a1515ef:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
35ea5dc5a4a362d249e8:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
377a646245e8da141395:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9b4e7bf36d041bc72b56:glm-5.3,glm-5.3,glm-5.3,True,
b84087d5e796afe12a72:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cc78051f8cd68f4b91a9:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ce18e314b9f7248df70d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
64854bfffd08dc4034be:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
16f3f8e9ae7c1b93628e:glm-5.3,glm-5.3,glm-5.3,True,
9dbd880ba6ac1771a954:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
797b9508a989e5eb9661:glm-5.3,glm-5.3,glm-5.3,True,
15961309c0084754c359:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ebff70b312c2123438be:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
171172625dd9dd1b578e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8cc7ebfd3ee275be6fb3:glm-5.3,glm-5.3,glm-5.3,True,
74fb65dcaf5cf87dfff6:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
fdbaac48aaa0afa36947:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
695be5886658baf52df9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6fb416e1f09bcad3be18:glm-5.3,glm-5.3,glm-5.3,True,
13798d933d286460ab48:glm-5.3,glm-5.3,glm-5.3,True,
7eec43b470a456d78ac4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e23675a0a91f308ad877:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
051fb731cfb7aaee6a42:glm-5.3,glm-5.3,glm-5.3,True,
d0be7199ed4aa9f74cdf:glm-5.3,glm-5.3,glm-5.3,True,
e1f8a1c67788c0d4342b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
fc6491e797998df44d12:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
13cf3f02ada50191b2af:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7ccf46dc42ae0b255e5f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3c4be8bf543ace254d0f:glm-5.3,glm-5.3,glm-5.3,True,
05bb29cfdb3c3743cf71:glm-5.3,glm-5.3,glm-5.3,True,
46dcac31bef7f426925b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0586a5c80d5e18357a9b:glm-5.3,glm-5.3,glm-5.3,True,
12ad0dccee5babb6a156:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7ccf46dc42ae0b255e5f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
87dda4d0af9d5ffd04c8:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
95e86fe2e336e083dbd3:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d6570a92106f1020abd4:glm-5.3,glm-5.3,glm-5.3,True,
46f5c726eb8086c2e484:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0e19591db7d59e33def1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e13851009b3e36a1ad6e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
803cde85e5ad74f4b232:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
20eeaf89e291b424843b:glm-5.3,glm-5.3,glm-5.3,True,
a9d8d64d924147f1cba7:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
331eba89daae216afa74:glm-5.3,glm-5.3,glm-5.3,True,
96805de8727d05475819:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6d91f1fcd2c9c7e855a8:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
4962626092a7e7d8cbf4:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c61e6de6879320a1a170:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
31ba7a8f2e7f0c4f3600:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
c088d011a3cecd1dd6e4:glm-5.3,glm-5.3,glm-5.3,True,
ffcc4b370fe0b9e51afa:glm-5.3,glm-5.3,glm-5.3,True,
2f36cc90a5dbea80fac3:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1aec6ed308f7322a599c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
4cff3a684511df1ee95d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b6643799ce77e0008754:glm-5.3,glm-5.3,glm-5.3,True,
5288d6e702b0d7d43a53:glm-5.3,glm-5.3,glm-5.3,True,
1ecb84ac8fb921095c33:glm-5.3,glm-5.3,glm-5.3,True,
869d916e7d8f9fe32edc:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d7d356f9176b5be6e59e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8e4c3fc46aecec90b80d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d406278524565b57323d:glm-5.3,glm-5.3,glm-5.3,True,
dd37fa1a9a831489f990:glm-5.3,glm-5.3,glm-5.3,True,
f0784d8eedd294a8134f:glm-5.3,glm-5.3,glm-5.3,True,
37a33cbe6ad126abf713:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0011839caaa9f61025f0:glm-5.3,glm-5.3,glm-5.3,True,
e3d694b0b36da6b796f8:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
158b0a4d8fd175445fcc:glm-5.3,glm-5.3,glm-5.3,True,
916a44a0480545b6585a:glm-5.3,glm-5.3,glm-5.3,True,
ebeab9e752a54128c9a8:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4305deeac0c634347224:glm-5.3,glm-5.3,glm-5.3,True,
746d3e8f6a190bd6c409:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e837ecd51a2d677c9781:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
83fff9271ef77d56d579:glm-5.3,glm-5.3,glm-5.3,True,
e6389d6fb2eaf82c64f5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4492e5f0eb5326cbad41:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b2aa6af6e973dd83b6c7:glm-5.3,glm-5.3,glm-5.3,True,
0092a9b1c4ccd3f00c15:glm-5.3,glm-5.3,glm-5.3,True,
8967c89485d947b139ff:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cfbb32ef3d76b7e52bca:glm-5.3,glm-5.3,glm-5.3,True,
21abfc486e4e9de13182:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
4eb566699d7bf1d7b525:glm-5.3,glm-5.3,glm-5.3,True,
b450e571f010818e6045:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bd94ad07379e3fa0d16a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
32af60315e169c3d7d6c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
4cab5325a89c4d8f74e1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
22e7d0bb802cddc95486:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
40fa638f353b8906da46:glm-5.3,glm-5.3,glm-5.3,True,
6a9fd560cfd7ea47caf5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1d6d2018e5b52b76ea55:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cfbb32ef3d76b7e52bca:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9397120e6a9b0585a578:glm-5.3,glm-5.3,glm-5.3,True,
96d2eebc955874284e23:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4ef234dd192e4960c51e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
12bddfa074944263887c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f10b7b415cb8869aa79f:glm-5.3,glm-5.3,glm-5.3,True,
2c2a0b797faf9eea1c87:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5caa94052fc7a7992ae2:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b162b16d1da1dcbd5b12:glm-5.3,glm-5.3,glm-5.3,True,
4945f3a29b0f96acc979:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
fada9a14c57bf1d7bc13:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
69558e373b7fc4be4228:glm-5.3,glm-5.3,glm-5.3,True,
2af6e81ab91e2d4e8e8d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8775ea39cf8dd6b05755:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d8556904a288fb813aac:glm-5.3,glm-5.3,glm-5.3,True,
f4fe1b4154f821404577:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5d659d4cc2829edaac54:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6ee0b3509b936138eb5c:glm-5.3,glm-5.3,glm-5.3,True,
7d652cfbc552409db88d:glm-5.3,glm-5.3,glm-5.3,True,
08b2fb45770c29328b74:glm-5.3,glm-5.3,glm-5.3,True,
b93fafc5c6508fce1d6a:glm-5.3,glm-5.3,glm-5.3,True,
f56beda7ba8d26a87b1c:glm-5.3,glm-5.3,glm-5.3,True,
8ba3b6107d340baf77c0:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bd69d4e2bd3fa4c05dc2:glm-5.3,glm-5.3,glm-5.3,True,
359c1ff00f8283f09408:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6cfec50c27775c416879:glm-5.3,glm-5.3,glm-5.3,True,
26a2c6e56cf90fd6f1e2:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
46040f40feaf34559d17:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
a0ffac2281bba9e353e1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
fa43b9a3d963a24b3b9c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
a1917235ed80326a5d8c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
9c17e3bf563eb8e438af:glm-5.3,glm-5.3,glm-5.3,True,
2214c75e2c50a92a4bee:glm-5.3,glm-5.3,glm-5.3,True,
c2146ed24ef95ed46bfd:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8967c89485d947b139ff:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d9e22462c63348a9c7a3:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ab5a897190ee04479cf9:glm-5.3,glm-5.3,glm-5.3,True,
171172625dd9dd1b578e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
af16be4a053f1da1d35b:glm-5.3,glm-5.3,glm-5.3,True,
d8556904a288fb813aac:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
eff0cd403bbce59a01ab:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ab23a4d6f8205cb148f0:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
19bd05bf55d8d8d41d8a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7e6bb6cc21e239b14118:glm-5.3,glm-5.3,glm-5.3,True,
3bf09147226d406b8c73:glm-5.3,glm-5.3,glm-5.3,True,
e04a8ae9c9c259d89612:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3e3288a1d27b02d5931f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a1f906717cc45b7c547c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d7ff03fa2f2e94f2884c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ae4e986a983c433e9767:glm-5.3,glm-5.3,glm-5.3,True,
541e9b89e646f67dfe0c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
50f9618beebf16729bcc:glm-5.3,glm-5.3,glm-5.3,True,
dd47eac4690602215501:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1880dd2538e055742e7c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bb69c2d07b8cebbb05f1:glm-5.3,glm-5.3,glm-5.3,True,
687a421b75e20734483d:glm-5.3,glm-5.3,glm-5.3,True,
e617a33fda64ec55ea93:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b93aed5a67cb54d1cf43:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
36c32dd15bc2e56dd1a2:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
dbf8148826629e97c60a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
66e2199d4ed71af48abf:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
9fbd5aa12e697bd449ab:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
f7e1e3a1df374ca54b9d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
158b0a4d8fd175445fcc:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
4ce2a2d721d3ea47b8c6:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
74fb65dcaf5cf87dfff6:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
113e2825e5ea94a69f82:glm-5.3,glm-5.3,glm-5.3,True,
26e121881415cb1d4c08:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8c400b596def840ead2a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d30241da7761d36cd1ac:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
9220fc10ea94bc9c8a56:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
171172625dd9dd1b578e:glm-5.3,glm-5.3,glm-5.3,True,
521584473f579e2524bd:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d8368ebfacd00d1de1b1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
7f49d6dcaa0df2493da2:glm-5.3,glm-5.3,glm-5.3,True,
b7cc11099d76ca322a5e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
84dd2e58c7fa3d4155e7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
21abfc486e4e9de13182:glm-5.3,glm-5.3,glm-5.3,True,
85ff9f52c90d278117e3:glm-5.3,glm-5.3,glm-5.3,True,
2c069b192edd21973d0b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e1f8a1c67788c0d4342b:glm-5.3,glm-5.3,glm-5.3,True,
7b030fb5f2355972782d:glm-5.3,glm-5.3,glm-5.3,True,
10284be9b7b63beb35c9:glm-5.3,glm-5.3,glm-5.3,True,
eb7326e8c8bba8b22612:glm-5.3,glm-5.3,glm-5.3,True,
9b02e538e1713b9afb5c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
985919b868338a6fb566:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
316e9a5acfa48e4da721:glm-5.3,glm-5.3,glm-5.3,True,
cc1b2f64605becdba90a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
985919b868338a6fb566:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
60ee0d0a2a69fc89f45d:glm-5.3,glm-5.3,glm-5.3,True,
4a6f82c45fc98419e780:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0daf36fe9e385c06c035:glm-5.3,glm-5.3,glm-5.3,True,
b68b040f48f189151cc8:glm-5.3,glm-5.3,glm-5.3,True,
aa9ba67e19765371e0a5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
538c0af50cb046a94cbd:glm-5.3,glm-5.3,glm-5.3,True,
377a646245e8da141395:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3adfa59ff09072a3f5e3:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
02c3562ff91ebddf11d1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
56483d07247fc987664a:glm-5.3,glm-5.3,glm-5.3,True,
3dd1b001111a44b300f0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c1660a2cdbb0219734a4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6a98418f5948ed5e3f03:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
73b10ea54adfe6564cfe:glm-5.3,glm-5.3,glm-5.3,True,
c088d011a3cecd1dd6e4:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c6e775697b903ad60da2:glm-5.3,glm-5.3,glm-5.3,True,
9898e1b3f12fdee5e09a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b82ce7edad8b973e39d2:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
41b943b6176d24f4604b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b7eca1c0a77119d1a931:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
edad845783c03a7c89de:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b19387f6046f50b8416e:glm-5.3,glm-5.3,glm-5.3,True,
3c1a6ffff823d35a37c7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cc78051f8cd68f4b91a9:glm-5.3,glm-5.3,glm-5.3,True,
028d411bbb16b9addddf:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3238a9c8bd954931df28:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
eef9db7aba3356404cd6:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
913a0c345f8d06b52a02:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
9ae16f2514de743d9773:glm-5.3,glm-5.3,glm-5.3,True,
d6094c52111b53bf2cd5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
117b064c61d0d7a51f15:glm-5.3,glm-5.3,glm-5.3,True,
038295864ef4db6193dd:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
54d64cae24c2c793db35:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a253c24691fd98c3c2ba:glm-5.3,glm-5.3,glm-5.3,True,
37a33cbe6ad126abf713:glm-5.3,glm-5.3,glm-5.3,True,
18e5075c38d931e89f89:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
079840c125a06e9c4dfb:glm-5.3,glm-5.3,glm-5.3,True,
1a29db462880a53e4cd4:glm-5.3,glm-5.3,glm-5.3,True,
42a08162d8d3d963d1ec:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
7eaab260c4bc42eb779d:glm-5.3,glm-5.3,glm-5.3,True,
765fbb1c0b9b1eba9c5d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
bb69c2d07b8cebbb05f1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ec0d78951ec084a3ba1e:glm-5.3,glm-5.3,glm-5.3,True,
267ea773d86367d635df:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8e01768ceed0304ff4c2:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2c5329f0919152af2532:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
4859a5c83e5e5ccb6e5b:glm-5.3,glm-5.3,glm-5.3,True,
5d659d4cc2829edaac54:glm-5.3,glm-5.3,glm-5.3,True,
821e385af9da21563ea3:glm-5.3,glm-5.3,glm-5.3,True,
330aefb8bcea23e0b40d:glm-5.3,glm-5.3,glm-5.3,True,
0c1a73fbf9eea7d76f54:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6d313cd03fe78ef2c893:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
45a4a087369474b18c3e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1aec6ed308f7322a599c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a76235be6bd2d416655c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
eac6f59ef75367047b5c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
fd7ca19fc546b3ea76f7:glm-5.3,glm-5.3,glm-5.3,True,
dd2d9ff7fcb9bbd34418:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
797b9508a989e5eb9661:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
fde3c0cc418a56e19a8a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
795ded82c69e59f7efd2:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d18495e732e8c8ea7b83:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b8fb4f71fd9f3a866975:glm-5.3,glm-5.3,glm-5.3,True,
478804b1ea1df38b84ce:glm-5.3,glm-5.3,glm-5.3,True,
0d8fa499fc7e56017c1c:glm-5.3,glm-5.3,glm-5.3,True,
d41de40b5f5d4e10831e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e791911ee9eb0e4e2963:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0e0537c33896a2d4f092:glm-5.3,glm-5.3,glm-5.3,True,
64479570b385be2930e4:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
10284be9b7b63beb35c9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d8368ebfacd00d1de1b1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cbfaaaa80ba21c460131:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b674dabc32aa69eccf71:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6a605350a8c5aa0542be:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e7b580da18d4d3f5d8a7:glm-5.3,glm-5.3,glm-5.3,True,
649a6e1918cd87efb0fb:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
50dda38e6c2a09f305e4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1daab88042eba651cca8:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6fb416e1f09bcad3be18:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
505154a9577ab32a5246:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
bd69d4e2bd3fa4c05dc2:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
52beb66bf4dc636c4e29:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3666e7d26a3d259550d9:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
7822dabc81cc545f9f74:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
89529b4248d04d1179d6:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1ca70f192633c5120155:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0ed187c6b1610ea04c55:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
fdba5d7502e13c984752:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
7be7f7cde088a452bb68:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
797b9508a989e5eb9661:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c11cfbba84fc332cdfdc:glm-5.3,glm-5.3,glm-5.3,True,
eb41918b10aa133fe063:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
78b6737f77f1366a5c01:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
641b12b39738153c3262:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
30d86a22ff8bc94565cf:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
152d3461cbd9e9905fdc:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
237ff02543a332bc587d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
82c181a37a04ed6f004b:glm-5.3,glm-5.3,glm-5.3,True,
dc4ff42e9c1c2eb5e6f5:glm-5.3,glm-5.3,glm-5.3,True,
6e40a13e52ebb9d05726:glm-5.3,glm-5.3,glm-5.3,True,
71a017459edafa8101e2:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b87a3690a622f1ed195a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3c447706c0063b7848d4:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
28871524cb385060a3f0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
7eefa0ebfda752b5509d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
052c816653a4ae74903c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
fd3ad3b31f74ee8329b1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6c98504199a33c4c800a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b334be3c98136da26a2c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
c2a7b333c58b623b52ee:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
966c80f80ee22410dabe:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5122a17645c6fefaa6b5:glm-5.3,glm-5.3,glm-5.3,True,
fdebe755ba7abea9f726:glm-5.3,glm-5.3,glm-5.3,True,
ec275127177eb9aeb679:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
414b5bcceb2232a08039:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
95d831be08a5a80be745:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6d23efa2ce3b18a6f604:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
94104a257e921e2a7e31:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
