task,pair_key_sha256,group_kind,group_sha256
mathdial_standard,2c5e5a59be669c2b1ce9788a04f6eedba885a736c1c74cd1f131804963f200fe,normalized_problem,37e591d58888159985958fb85475bdf209d3f95b424733e03b4cba564bdbe2ef
mathdial_standard,6a8bd3a491035859a1ac7e6ad3577698bd10be2a7c2916dc8d8ee41004155b61,normalized_problem,4e9901f6ca48526e271cc801511eb86bc63ec8b705a0fc0e31b36a76baaece0e
mathdial_standard,0a44dcfb17c3e1123141d6d2f676f42556297cd759fc6232d58311e7e2b1e871,normalized_problem,ddf652f830101811280e5989f2058c03a2f9bfbe52b653f50cbc10aca1f2f52f
mathdial_standard,bdb3b342e699211f5d375ad223c8093144a8683f9d40a2eae73190bdd9f26d8e,normalized_problem,48ebe5d797356e098d5698770f4b7281bbee2ff5ae7bacd3c2fc28efa4952ef1
mathdial_standard,539a5788c563613cc46af37441de052f845768848d02574925c41b4c3516e8b0,normalized_problem,364e57273370155251654069d253b5645636464a9c5d1f5342fee82365d1ba5e
mathdial_standard,34907f053932f6fe4e8cd80a5355bd5320707c6d4d4a0c61a21ff51a21a5a0f5,normalized_problem,2283658dc60445849d94a5cce5e24b3368db0b7978e4cfbd57f14614d529f13f
mathdial_standard,0c86c72d5355ad5f6227a06a1e235ec6d97b085a2055f41b06d383930d9e13b7,normalized_problem,bd7a42a7d2302e43fa512fa6f8f1111000ed78c89625e42f3f90d0ad8fb7cad1
mathdial_standard,8e5d3c0af4aa76ef7473091edb1ffde64aed5f8545a5beba4070514b4a5a9947,normalized_problem,90b17b5752e0471cf196cf1cf78f24f0595a8e8b45f09a0ea6a7dee725ce31de
mathdial_standard,212e3a742d1451bcea2a9e6b48de58b8938bc2e9ad32960120be402eea55b39f,normalized_problem,44d2583e8e904b73d63a3c4e0938bdb500c9201b9cd9b4d9b865b08756c660b3
mathdial_standard,d40fc44c9b8af60609d778551940931887db1fa810b4ba71c34e25f7d06d004a,normalized_problem,d8ba1d4ba63592dcc6ec83cdefb6638cdea01297118387324c4ea7913628f444
mathdial_standard,8125137b8ee92849c62e485fca0e039caeff5d052827318b147b07305bf99dfe,normalized_problem,8d2e68450542559bbe52dfefa466cf454ba5e24989992a757c64fd1e3ab69452
mathdial_standard,b120c67b11385fb379376b7e979ab9217191d7fab1489fc07382595560972785,normalized_problem,c89b8262b6d6e682a1f98ef84c4a81be268ed2bd1c4bd9c9537e6f87905762db
mathdial_standard,120b524919d9042c8948987eda8ab3b35d895f3fba3ec09577c348ff7227bdff,normalized_problem,bbeff93b7a9b999ee283bf160113b3cba6e54c3abcb770a83c7c4b09d4637375
mathdial_standard,a14d3d8ae0c0af1259a4e737d32d26b3fed1192cf3769135ad06eda717d46bca,normalized_problem,aae69ffe176fd1f823f1fdb3b2ceccda25512ca452aaa75573840c9474e3b1e7
mathdial_standard,178f5f4359ea00ad650f4a94aec8cbbfd535ad48b7586880e8e98c578d0fe7c1,normalized_problem,607a6093ba861ebe7be8f839da7eecccb88954985cea3c2603fbc2fa665501aa
socratic,d0d153ba9b42eab6029995e0840c6304acb17b65b94b73a041a575a25a5b1543,normalized_problem,6dc1527a21ff53fdff0c27e597c11ef066ebe482a628f703737f6623388be7a3
socratic,240a81a61f54950446ed79259b2d8a8260cc72403094d95a2d850938fd518797,normalized_problem,7c83136da2dc054454c2bfebca74b7c4781af53c1739f25dbdac76dc01c4183c
socratic,4c4ef4b575df3dc12c126a39950ec512466730a6f799165ea3ff82e3b026b516,normalized_problem,5c4a06221498c3f4eb3e0a2fd6b3ba5f402ddf95d19b2ff0eb0ddccb7adc4fe4
socratic,e5a3afaeae27e1bc7e80b24ba1d9433c400ef807a1d964cd190a61b400a9a335,normalized_problem,478af0a3c9838074d0e1e17ea108d25b6e0107e4dae79c4328729c2e242004e7
socratic,9f9e3fd065e775c8f5a5b8c0f042cdb675ea243218e0b2fe6df9050f0064d45b,normalized_problem,a2c355669b612d0d8cfc6d688009540aa8fec183cb64282c3875a1990c860d95
socratic,16918ce1e98a1f548e01ae4ac9fe94e1bb615db6973299753ad8672801789171,normalized_problem,bc9d21a70f63d8f36b6f59cccb21435effc8c852069b79bd8f9234a6260c60c3
socratic,f918ea5ca0a96ae0b1f78a3666208b0aa72cefb0bcf107ac71ed7a6a9a7ca051,normalized_problem,dcbcad32a828e11f557eddaed7743b170791acb1cebe6a41852f38e62c6289b6
socratic,1efd021b8eb15fd9e32577fea98a9a0c41347ecdca51775bb5fd53c3151b8c00,normalized_problem,92eab52daf1d6ed49ca6aea5626dc29935c46a182a0d6be3e7937a8acf9ed709
socratic,c22ad2354308c77430db4f43e64ef48228441d604310278c13d3653998495658,normalized_problem,e56d1f71583b0715d78186ac96b0bb0d64903557ffda906c896b890bd32094a3
socratic,3aee1a30a5291b23159de4acf6b8a1df9b0ba6db8105cdf685d61639c57ba37b,normalized_problem,45708c790f8bd708930b1bed3e8ecd7423c1af7979493b9715c83c37da9c7ac5
socratic,f7ce0f67fa75a003acc2f0001a6114593f747cb40a65c8aa4b3f6b59899fd77d,normalized_problem,70537b8025cfa794cd79b740a6f7ba7639a3b72cfa969972ef8c59d71c83ec16
socratic,b46bc9ee3817a071fdd14529db926443f99990269a9465d68d970bd844375698,normalized_problem,6a7f6ec3d755bc45f037d1f1b32dcb1a00405d0bb2002751d7f3e6b6585ed94a
socratic,9b0cb5656b77ff82073b6e47c5bf20ac97e4e6c4edfd0e7766bd39ef2d3fe69e,normalized_problem,fbb6106fdca0498447c59c777d5bfa2a64283517b794ab376b1efc8780d27274
socratic,13eb45c6b617b76a03278ed5e12213abb55e25bf842b869adb96dc923821a77a,normalized_problem,2ee251350a207e01bc9e5a5468990d7fcc9f5afd78ee57cea418941159a3a7fd
socratic,d9faeac3cd72c453b7dcbc2babdd32c6abd014ae5e1f4d1a3e9c8f308a28ffc6,normalized_problem,cb0c90f55e09410742e1cb3450e873bd4a82e29629b3691262697d2d99764ad1
socratic,eaf1c036e10af798929071dccb8a666dea2636a34cfd616b2a8eed5103a0c8cf,normalized_problem,cc34246c4dc538b5267360d3271ba5fc601ff0dd57eda01623c14ffb11bbda6d
socratic,d2be57e2e253d765f5699814a420179c8f5bdc2a17c8e3f4904b33cde08905a2,normalized_problem,2dabee1e9ba5793a98bd080df39d2c9251a5ac1dc276b96f4381b968759f8f36
socratic,5df607d49ef2cb78e280be833bfbded135e6c3ef8ddbda48ce91a9aff8dfc339,normalized_problem,271043f92ab7daeba75b3825207a9e27d91ed98731596193c45afd8ded7ad89f
socratic,40dcce7a5fa1523f4644760fd9d1dac3c54091b14b633783271998a3b2d1ff49,normalized_problem,d797656009e27ee6250695d36ab02558562f81f8a9e28eb8f7b40a684229c5c6
socratic,24b551a5c07b103a033910fab2a2a81ce59b08ffefb1e4292d6a862fd875a605,normalized_problem,83f329f26d3d6a7e44a1bdd3c2d5a30362ad25616a9415272474f87505fde89d
socratic,e1b884968d32ae43b0466c77be30f1a3453aa1f67a35574e462cffdb070840e2,normalized_problem,8492c41b0903c533392c640f56451f5cedad58307a8469b9c501669254498215
socratic,5bb77688f6f72d45889080870e2310ace6fcf1472ec5484f6cf2493b49fb5910,normalized_problem,8f6b6b296e88b9e40be84461c0fa400a832ff6f6b94fa426bbfedfe02bd76d91
socratic,96e625c7e087a2dbb2a0127880cefe320834d5c6d54d225e7ba49b43b4e553f8,normalized_problem,3cd9efd522c0ecfe5664ac20dcdef0bdbcaad23fa638259398eb226578950d19
socratic,d03e99d43ffc56edfe303444aeeafc00aa62ec7847ac060878c789ce54afb869,normalized_problem,b3ddb84844097bd91a44b20e9e50b234f555ab74511c63165c57126600f12c8c
socratic,8786dd9cf82ff55eebf476554dcf409c133e88b1e1b7202953dc1241b0f4d8c2,normalized_problem,dbedcd42afd8dcbf4504273b2d05f1423c08cd179bed313ffe5c88d938c979d5
socratic,6b52582507489e258c6a34b494319ffd509731c26f04aa5a86221c776470b3e5,normalized_problem,5ebd5a6c8d6ad5f1f89cc42e75835a1f00be02cc0b2d3349a48c5004e2b29d3f
socratic,afb241503487d08db52a4479d8bfe75bbdc88732c41901abaf2a67d3caf74821,normalized_problem,64212e3e061a4239fdf66353ac4452bbacbc61a56feacf4ea2f547324ea7d3c2
socratic,b50d487b95891ae0219632b1209964bcefca0bf4888b62d65c70cd3dcd7e6d9c,normalized_problem,ebacfaaab02f5888f2dbcd971cdc6ba906cc1bd1c5ec530895c71286961f5fb6
socratic,8f724244beaf88d00fa86e71759083726af04b0fa214595326afb5a2a01a1677,normalized_problem,5421522d96d55062f2d072500fc380795f6afbd14a923b0f1565e388d1f4f4b3
socratic,d5dbf9a48e5c44fd5566b1200dc65d6965846c9739cc9e2c12ce1e44599c6537,normalized_problem,390eaa223252401058b52d9822672cdc1a3d069608d19b8fdca7a68adedbdc3b
socratic,6b4ce9b287e3f78fcfa01e79af71cc5a63c8652a0fbc9a1ed67e7aacc5fc4e1a,normalized_problem,95679410e340683146a665d5488ad882c3d7ca99312ecd8a95191e65790c88a2
socratic,298d62f70958ef8340eb3e71ccfbf528a01ce3d09e3ffdee8277ba2b11778cd6,normalized_problem,4d81a5ddff46d0380d68766d98c3047d7a1528a74e3da09892c08e43b63e6504
socratic,eba2615530b11102598e80c0596755a1233ee2f3d6dafd077553afc79443e4c9,normalized_problem,c50dd5e8d35a295ba44de9addf6cc78f1ba21f6972fbba7c6d8adc8447aafbd3
socratic,cc12b29b1ee75fb7c8ac3eecfae32248cae95186f7cb94fbe448218ddf83129d,normalized_problem,d17a99b1042b465c1a73c6dddb0d9dd68e6c05e7a8b2429f229ad59d697dcef4
socratic,415e908ad5ea5eb615efe62403025202c6bd5a99bb80c70006030099f30af7b8,normalized_problem,2062cecab4c91105cd4e9d5c6d78c1c41fb03d0208ae43898c3ce3c3e872e7e0
socratic,ed78919bec440806232a9318bacbbebb187a383709826a15478874ee25b78006,normalized_problem,31071e4e4a33f777da3b39ae0040bba13c65255a72d3deabdcf34d5f15b03a93
socratic,3678a467b2916dd40cb3564704743404ebc9f579e82aab2b9df331340eb03b05,normalized_problem,9624e3cf3c30c13418d285f55cf365abdeb80916a058e5bd469e88a86e0dd911
socratic,0ab88dfbdb6b1238f6bfcdf4a83c32dd2b60e03969f950966e180a7b81388b3f,normalized_problem,515148d377c9f91f8bb992e03273fba7935219973b37314d7109dcc5d602fa7b
socratic,b77262de60c1f366475a23a6580e5d5465b4bba4a6182634f547187d98b69b75,normalized_problem,463b9ae1b7c6858c99cf9ee053a88e2cd15ad6b4800d27482f16530353e5a8c5
socratic,76d807236e8808a141b192f680c361107695f923123cc9e1ca36f0985f42cbbb,normalized_problem,7109ff42ea870a1b872846a18c28fa3eccaae601c912a3cdc34ae215f99bfeef
socratic,653ca81bef5ea8d0fea5425c38d969db1a9d42dee21540852f9a0a9b22f82bd8,normalized_problem,7e1be6091a18b1af9cdfbf4516642e434ad2c6dd383df8279d56cbb9cf02ba27
socratic,f4204da8227c7752e5193f6d93baaba7275519971c25a051452c38bdbe683aa6,normalized_problem,37f6daccaac83c19013763c8d026a031bbf1859711ff0da851a81d1b3f5df4a5
socratic,118086c09d53660824f4ff1aeec188f4c05378209641dbb049e5b728da0b60a8,normalized_problem,f6d7b78cb88a65a7bebef24f2e58de53b8fdd24131e2321681852f152f4cbd81
socratic,f35105aa3ba79f2e3b1fdab57102152ac53eaf1a9693325e32720466312e4f3f,normalized_problem,f26a8c339e60a4f9f392b0eeaa8cdde82755befacd0a066e5640a24bad2f7ac3
socratic,53d1ae0b1c1efd927fc2f040f36bafa95a261572531a821aa592db5658a55664,normalized_problem,d53855fafa90909599287c473cbd000f12a99512b8eefe99b5a4e9c0a17b9d2a
socratic,2ffe8df0dab7e450d21480ddb58723c61d21ea94e69d3ade5a7d97cabf002007,normalized_problem,fc4adfa380d375a2c9d0487eb5a1bada2b165c04b5b83c5a64c07ab009967d66
socratic,fce65b781a2ef7f2c2bfcbe530d6bd96cffcd7272678bc0eb87b2c976d2dc2d2,normalized_problem,360a02ebdbaea7c749d4572417a2da7651823efbc49ea97c64de939742f61887
socratic,3506171691e5858ec8e7e6da2d477ccff940786cef1d33e5c163a901b05f18ab,normalized_problem,6fdfa5bed000cab0b2b83f578acf4f89a01bc3f76fe91740d2c70d9164a3ac83
socratic,68e679b7a2dc4f110e94cb5404b5964685b847bc70cb55dd9caf34bb8f7bc3dd,normalized_problem,85b5b88ff4a54aaedeb4a82bc9ffee19183688e38dfaf0dfff59eae15f9d21df
socratic,eec334020e3ba5773622e4457bfce9a43bd83c0078b53cb9bcea119481139e63,normalized_problem,59bba714851714f9de8a756e8bb039a6d136ef998a677d38b044df7e7e8687b6
socratic,cb24f27c768991aa6c105e5dceff1e6d281f4ce1e9742ab1edf541eb026e75c1,normalized_problem,05ef886ad4ce02e1114630c3c1ca69f2dbd7ba3085dc352da4884e470887b7f8
socratic,965497a751fe1ba454ee6346984bc9e7f987de467de7c0366db2f6b50d756653,normalized_problem,5b4dc1332749236419d6c34c69c42a4f09bc5e3696c6b821ed84ac31c84aeeeb
socratic,9f2a813a2eced9b186c444c2a98dd93f690db6c982897f0f3bd5d0378419ef9c,normalized_problem,125f926f0d11fe2f7263349ed8c851496876838716995eb9511d6164f4eaaa90
socratic,df2ee64156ae7508864b5a471d85c9faf0a1e4718edb1bbb571696e833c2ec94,normalized_problem,87bb5c332c3946ee969e18219543985c223d82bb3bd434786fe669e1d4e8649a
socratic,6cbac0a226d6c6ef8ff7f2d5123fa9b366df5b3441e9432ff4770d92c72024a3,normalized_problem,2a29fedc8e6a01f8fc968fb19bf4595fd64cfd3833203ec80698abdf9cdb524c
socratic,b8ddd95becc552ad2097e6ce872dad87cb096cfcd0bdb08c593905e986c012dd,normalized_problem,6e83fe240db8da6cd677960c5f4756b32d91986fe1839245ca3f303f5fe5fa95
socratic,5006128bec2c013e3ed1a7eac2ed3a8b5dbe7ec0226e493d7ad0028eb286cc32,normalized_problem,749b339e91464663e31ac88eba03d61f4f32d4f140fefef7e905205f43f33132
socratic,1ff416675bc157ed849d4aba965e85c78152f778690bcc91c5180aa4f6b154f7,normalized_problem,2a9ee57c1cabdcbb08d1a9cd9078275f9f53e2abca027a10ab2272194cfa98c7
socratic,6b5f1db03bbc1d8844e48267f4e33970dcb569c267376579d98b90f94cef6e92,normalized_problem,9437433d43bb433e7aef2716cdaf84ee8a2bc75b349554ed27609d84e9ff7be0
socratic,5b60f17241f3bcd5c1b3b9391351814b4d72f47f05a5a400b5037c801bbe8369,normalized_problem,4390bba26a30eed6f2109131f61058873209f02d9d8bbf93f1214ab04b3e61ab
socratic,4cf04d666d7783511375aed08a6b83d7f176fba65a58f99658b36f9f5552ffa1,normalized_problem,8b95075e5e9bf78650ef957dea8e1b1914ce8fb34e10c60b9798bf6ee26c3828
socratic,8d7d99a4d790d7df4a822018bb12c2e86e6a829c816af554fc4d96a4bf99cdb0,normalized_problem,fb1da79bf8c1dbd3b38cb70b4ba7b6d69d6b4f79bb425206824a3a4acbdb6b1f
socratic,9820535be006f3b20077e1e1002936aede4d7aabf9939c49f8db65491356fa2c,normalized_problem,1ee9a40c8cd66ab08b13f0262717769d1bec419f147bbd278bc947426b08b35e
socratic,a3214fc4e7effcb03e86b484bc93b78a7ad21cbcdf8a80e87cea68f97e2fde93,normalized_problem,097012bf9d93790c1206a5671e5c2f6ccbf61f87d60cf43e8da40fbb9ce21239
socratic,31b30142c2b19bdad50b0e9e77b2f64c40362be1657fa2405c3ec0748d2eead6,normalized_problem,6622d78bea3e318b85221aa797959e9bc052cc094cc9889c3f080602029cb0d6
socratic,663b6c6219c49b98807a8a03cf8167ac4c78113989fb4e3b63389c895358d68d,normalized_problem,46d55c11c9969acb5d2b9152adba6b845be2eb6dcbca4a395bb0c668a541cece
socratic,cd7016d6877195d11bae52d6498b3c60335d13f49b664d20b2377167d8308db8,normalized_problem,0cdecd55eb8dd31005d31bc4b427afdde52d15f2d29af5dcf3daf5fc596e8c75
socratic,b425f4ea545462093506365184a79d716664ed0ba0eb024f379beb6612a6bd5b,normalized_problem,a722f29be1462b7a9e0fe119a537e4626a9a287a72685931d365fb8b94013f81
socratic,d973de060505517a781f59523ab6b9ecce91059119a83f3c921a405b9798548e,normalized_problem,b4fa02fd6e1ca4aa279f7356492dab1ebdd2bc5518d29967ba9020cc6d8e56d2
socratic,b8cf011cc6595566ec727250f9e3e9eb9316f0697f21f23ace78efd13e9aa563,normalized_problem,eb426ebecb500fdd9f8dedca6146904b0708190e5a0251e88ec8537c6b3dc820
socratic,1ae6b3816ab6e409fb9d38c39b4b39a5a404adbe04c13ffe16be93107e3f016b,normalized_problem,73ec77246ec1bf6cd49930926f0877a6c57152fb5bea7a4106636006d31a2142
socratic,30ea78be63df226887cf1065e19eadae4785dd6259300d78c087c5c4938f0d19,normalized_problem,360ef6a4c900efc6316b715ca51c0056be2964d5caa7ef592fc44adb45eee3f8
socratic,50475018411a2731fc3541b6e76693459fee2a0eb0756e340d786b8878b984df,normalized_problem,2030d9a41077575912d54b69c723218418ee9b242e7784742d6308a106338451
socratic,2718b3e9d7c173191f25e5903937920288b054cab4f788c8825c74f1ce48c940,normalized_problem,5c9b698a84ef424f0cb22e768c01ea838c8f0c2becec94c9523d39b6db32ab58
socratic,eea2263ed1adc07337f8fc9b2240e57ca2a3697cf59d6c3ca73cd903fab55018,normalized_problem,a4d5eb148800b9a201ba65e7875d69f1c0e08a2165d790e984fa690f7c1da106
socratic,e259aaa3711460131d947437b2cedf7c00fbdde6b838cae43341bc29e54d5b2e,normalized_problem,38b073b430b1ecb799b41cabc2181b08ecbd6c17b999b729756b291d3bb33f58
socratic,174a6f3b902f5c1340461b7887dd40fa25b205e6f1f33ef4a50e8735a10331d0,normalized_problem,7dee0a3d93489a9066470089ad0aa89efe7af39204c40ed217effd0f578319e7
socratic,5ada7b03def0c11ac040a37f51d90302bc24dd9edd94b68d5e27e475c87f0661,normalized_problem,fb44a71ad836ac877f3324ed746ba9242dc499ab65f8ddd4c36713182f067a10
socratic,d4ffe8af883a0447010cced939a837f2484d1d1b4a67ce6ce2639c311fd3856f,normalized_problem,d90073d30098824e0624cfc6ad064c7d6bc00e96aff0404a593ada52979ce252
socratic,f022a2fcc7267366956f39f3411630ae371b6e06adbbd53df15bf5d5bb12d7c6,normalized_problem,8217ce5301c954dcf639ef47d1f99795ff1bb47ed78030bb850dfcd3f13f69b6
