task,source_row_index,group_kind,group_sha256
mathdial_standard,725,problem,e6c2f02e85b4800f9eccd4f0feacb62819af1ff2b1b9f08de5c22984c3bfc9ae
mathdial_standard,726,problem,a6efa11528747dfcdab57406efd0d3a7ab529e6cf623b3c2d1b1d601224e40ec
mathdial_standard,727,problem,3abf580853d9f69c9bac15d961642e26866e93d70bcb944a3821c54c9fb1ec42
mathdial_standard,728,problem,92d2b22c3e0eb5f1c2d14eb3cac804e7233af68d7dbfb524835aa19b5314285d
mathdial_standard,729,problem,069ac5998fdb83b20e74a51c158363add8227d010be5af896882a7269d1d2e79
mathdial_standard,730,problem,ee760dbc0592206d23637113d69d96c2ffeb9df61911f882baf12d4ee5abb7ed
mathdial_standard,731,problem,4b7c46a68e9bda5d31a0d00ba4ab82f4ef4ab1f7621208ec23003694a6764fe2
mathdial_standard,732,problem,7c2601a860159e6516a66732caf382ed5ad7006d7355186741a394596ba7622a
mathdial_standard,733,problem,853a5a9923a67b820b81f4a0641168f2c8478d1c4886a8047312a6f02a3a4853
mathdial_standard,734,problem,68666d3e9f9e03609192af69c45ad2e13e57d1f1bf05be336fe15537172e7dd5
mathdial_standard,735,problem,e710d996e0074a925f480e7b5175afadd3e9f2d3552266e52f3fd95be6c7064f
mathdial_standard,736,problem,c8a8b8be7da700babe3faac0d71d0ec70aa98b15f960f3bfbed4aa9e3c291751
mathdial_standard,737,problem,65899b3045b6ac2d4beefdc48fa8b5b2faf404bd2f5cc63f49abd772103c2f80
mathdial_standard,738,problem,37e591d58888159985958fb85475bdf209d3f95b424733e03b4cba564bdbe2ef
mathdial_standard,739,problem,be6ad39f3a42b5cdfa17d42bc819b3e4d3c14e91a428b113bd33352627702d3c
mathdial_standard,740,problem,c367f529845c9012db68fe04e88d5625e4e9f27d63631f85c3e24bd634142519
mathdial_standard,741,problem,6d7c99a8a0b270bb9aabe1dba62661a58f7d3ffd5e459b46144671959c7c3ca4
mathdial_standard,742,problem,64f83f1c82c5612a85841696083fc656bb12e8021d2132d22a80987e60805c92
mathdial_standard,743,problem,c519c438c3c00f2c909e86d2c4b4f628ace7ca1ec3df7b201bd2e6b4245a0343
mathdial_standard,744,problem,02d20c9e87231db65e46a4d18f4f92beac9f1819043083bd81dd222d88838e9c
mathdial_standard,745,problem,52e658ad8d158a4f0b1013caff819e13a2c3605449b588dbeac3af5b4bba99e9
mathdial_standard,746,problem,8ef2af8ac12725d5e8a4380a487ebb952c882f33b0d592285cdd999be4c57583
mathdial_standard,747,problem,a055765f751351d4cb0af18bf006216bf9f345ccc8d304bd36c9090c42f7862f
mathdial_standard,748,problem,7c2601a860159e6516a66732caf382ed5ad7006d7355186741a394596ba7622a
mathdial_standard,749,problem,1979da9d5b6e4f98abcaf20669a2ff9ca189adf9f7b1fbbd5feb26eaea4dab79
mathdial_standard,750,problem,3e9ebd6b17a7d7fc6be401f339d601846232fb9517428c6fdd27c8ffa0db2f9b
mathdial_standard,751,problem,d947865062c7592501b5e65d4929176fab5aff8800731e2185c5f97720deb970
mathdial_standard,752,problem,b375de638f5df7b1a521def42a8966cb8513560a07b93c552bc44077ccf14381
mathdial_standard,753,problem,07e9499ddc2a9bffee376b562816977d8d247a494ac86a6c81085ef4518ec2cb
mathdial_standard,754,problem,b11391d078fdeafd520658bef054e2d67a201537b4ba39515950d6541acae13a
mathdial_standard,755,problem,b7c663935e9db2bd05aca8dc3237d526b68a1d56100f98ea34153bbad6f13ecf
mathdial_standard,756,problem,3c808ab984b3b63bf3ac040d5ea68ed7e4fba9a601dc8b7ce476b7d8968ee991
mathdial_standard,757,problem,af063e80a7efaf75b70930376620c29f0f1ba508def963b2b716eb84d9a29f61
mathdial_standard,758,problem,c294444c5007d571632891f050280c116068ad3018af2051874a7dd82273f242
mathdial_standard,759,problem,a0016e3c84fc3f220562854cc647f7aa1fc803753eddb52f60cb6b5bb5acc2ae
mathdial_standard,760,problem,e9eea9e2719dd3c4f3811e14b957549892f0f40a5853d1a4305e74897c54f14f
mathdial_standard,761,problem,52bf9622708118d7c0eed9c8439c89657c341dd4a2313538306d30d8c9f3ed33
mathdial_standard,762,problem,16f5c27972891e107f81efcdd27c05921c19d2dfa49c578ec6ec714817fd62f3
mathdial_standard,763,problem,79b17c242f6baa0e8829778eaaec79c0ade8959b1c96f87ae66bbc9252f01cd2
mathdial_standard,764,problem,4e9901f6ca48526e271cc801511eb86bc63ec8b705a0fc0e31b36a76baaece0e
mathdial_standard,765,problem,ed2f35425bcc4646bbfcf1a97264b16b03697db4b14e741d76bd966fe1cff426
mathdial_standard,766,problem,004d84018b1081e69460fcc9a6ef21faf05da9db78a881512b3879210d76ae43
mathdial_standard,767,problem,a9f1c572571932a4135770f2d0e100722c322ead3b803a796c0b9e6c650629f7
mathdial_standard,768,problem,29dd5789f5a24084d6889c382aa801d373ae3de318d72151e41183a4d9aa3789
mathdial_standard,769,problem,58a4cc049ac30f6be939f9615f3ef9f7e9bfb2e9e9ff22796c112d3fca3bae84
mathdial_standard,770,problem,dc2f3d699ddb3d35461ef1cc43b8f5db47c25d4247137e06d076544103de9486
mathdial_standard,771,problem,cb286a71b97995f8f934cf317b47b3b6101c85973fe359ff841d28122ed6e813
mathdial_standard,772,problem,67fa51503ea7b1ee9b22d47938adfe7c6e1e8fadb71f13703374291b5590a8a1
mathdial_standard,773,problem,68445de89ea02b24f49d40f563b13bcda5138735f66baff024b832f3852ce7aa
mathdial_standard,774,problem,bc7a32c689165df46bd0e289ac36c27d35bcafae6cd9f9f4ef418b1aa8e0bd8a
mathdial_standard,775,problem,5037339166c6f440964b9863e3ba07f39b76f9066e3230cb65ff8bcf40e01312
mathdial_standard,776,problem,6c2858970f92f3aaf92e8926152d314187af1b4cce238738b41767d622c35c0a
mathdial_standard,777,problem,d702ce5f90c1d8d7c72a62fc55006e4165dab4285e900e992546bcd7e59cc115
mathdial_standard,778,problem,c294444c5007d571632891f050280c116068ad3018af2051874a7dd82273f242
mathdial_standard,779,problem,b586c789a9d84b5bd8d2af6c67b35c909e1037a8d755ca359d2feddbdc3a77ca
mathdial_standard,780,problem,4d3a4950b777e9ca69a4f93816b696930fd4a2e5cf2c4eb71ae2a99e920cf186
mathdial_standard,781,problem,681b227a754be993a6eaee7c9b222693c4165bf7be56731ab6755189e929ada5
mathdial_standard,782,problem,4102c2cc2a95a74fa0f261f2f57ef90fd6c84b511c0dd6140498327702e00f2a
mathdial_standard,783,problem,f898bf9c1b39843972b71afd9693436496ceab9000a518f17ae46a40feb403b3
mathdial_standard,784,problem,2a8a397ce124630da219302ea5e15de0d746fee372a7f54c47640ce208f3c805
mathdial_standard,785,problem,d220e5b9f0d9ef027a89f7adea65746c4a0b2033f96287da13c761fdc2da3af1
mathdial_standard,786,problem,d8cb1e217bc5fc45502287a4d62627ee403bfc400b00aecf7125bb096d9b659d
mathdial_standard,787,problem,e23944e76bbf9da3557de8acfc96e808d9ebb7cae220df113783f472b49685b0
mathdial_standard,788,problem,c33141eff6ef7268a88622ec396400ba2ef7976215ebf8764b361ad394162538
mathdial_standard,789,problem,c7435422bdf12fe99d22a84503c8b1b127d5d8444f9688f7e7a6cb57cef068b5
mathdial_standard,790,problem,4ae39fa643cc6998a6b06999ba66124a8a8b04aad81620b0b808223cf4d85d87
mathdial_standard,791,problem,b7a61963c5edd7f837c64db7ee94083ba6fee253590e967051b59a03df8f8111
mathdial_standard,792,problem,246def2109ad43689fec6d27871002ae604e7179c8d4ca1b0c23556ba0b8ae1f
mathdial_standard,793,problem,4397fd4addf6cfe7b3d0202a9cc126fd823ebfe1a24496d42a65573931a73f11
mathdial_standard,794,problem,4102c2cc2a95a74fa0f261f2f57ef90fd6c84b511c0dd6140498327702e00f2a
mathdial_standard,795,problem,43ccc6a57878b57606aee76bb3eb99329e1b19fdc82739f66c5989b601f208c3
mathdial_standard,796,problem,99a72cd79e337140fc0e1cb8ab4a9ebed52faf35e2822ee753916f85db5ecb62
mathdial_standard,797,problem,f8780f1272519276e47527c65261476bf40aaa06f1e6ebdde57bcab68d1639ea
mathdial_standard,798,problem,56eb64abcbc6a98685e9d75a23fea8f04f890bb9fca65d42132ef0c451015b05
mathdial_standard,799,problem,5037339166c6f440964b9863e3ba07f39b76f9066e3230cb65ff8bcf40e01312
mathdial_standard,800,problem,48a61fbb16c9b56d9342a7ac79e0e850a701e413e4534e2e786ec97da10491c6
mathdial_standard,801,problem,3bbf868c338f3d06b548238db6aa644a1929132038a31e7607a13516226712d5
mathdial_standard,802,problem,2c2a03779a559ca459cc8b38095eb0c01698cfd9b4fcd4d42505cd3815107579
mathdial_standard,803,problem,3b6f31ad5e36a71b97bb43530702174421edb4f1ca775a9384064fca4ca88e46
mathdial_standard,804,problem,115979d09368cc6feda29d0473000bf4f77ecc1ebe62ec4c00c7c85ec57ce46f
mathdial_standard,805,problem,2b9ca18ff53837759fbb05d15f5a6f56244ad3ea9cb3a280b8b869bf6b67a43c
mathdial_standard,806,problem,c4e50e5b760483660e996acaf6a12803f785f9c022cc8e11482dffa2cb2aad99
mathdial_standard,807,problem,05a692bd0d7822d7524a088c7ea461c1cdec586efa40d8a951ba361dbb2c8e70
mathdial_standard,808,problem,1a9f25b5567a906c027b7adaf05193f6e2ed1b4126f2596d6894cea33e19944b
mathdial_standard,809,problem,da34897d4ef4dacdf0691bc68d747bcaff33b378363a4387d4030df4f40ea039
mathdial_standard,810,problem,8bc039643dce9b4458261b43d1160fb52ce5cc7f3afe5ea91eaf5ac7904f2c2a
mathdial_standard,811,problem,e9b1501d00b4b7206580780b8a0b15888f3f34fdfb8f374b13ea89dcf69ec544
mathdial_standard,812,problem,85f348bcd2bde7866d9509d9bd565a0f32b87165d5e976d78a1b8843120ebb93
mathdial_standard,813,problem,77e0891619c50e06b5e2f2ecb277bcfd1c1e777845de4321d566be6fca906968
mathdial_standard,814,problem,6924d18c45292c79eb2c3df5654b28f8b3316e81dda27b0f850bad38a5f50966
mathdial_standard,815,problem,bb780f557d19724314ed2bc514b8572f99a78363d2ec7ed62df4a621fb2d499f
mathdial_standard,816,problem,a67d972777869a96d7bdb8604dbee02b99146e49dafdfb53be19159274810341
mathdial_standard,817,problem,d4d42c0dd822fa547331b9bd1078d96b400b85a3c0cf08e67fbe402adcdfa976
mathdial_standard,818,problem,b7295308aeab83ed0b1af2a66ca94b1083aab9dae53039d64bddda4764e270bb
mathdial_standard,819,problem,abbe304e28c8b294240951246f107aa4bd97153c56056de83ffa1a44f7efabbe
mathdial_standard,820,problem,48be08fe7448d76a55c1ecb52fba34931f3543a6eacd85eb412623a77bae3158
mathdial_standard,821,problem,b7295308aeab83ed0b1af2a66ca94b1083aab9dae53039d64bddda4764e270bb
mathdial_standard,822,problem,d394bb4a31c314ad39533452d111e96d0bb23e64ff77c322c6b24ebd28cb2655
mathdial_standard,823,problem,a8fd83422567ce93056e6eb113a347996567616ab0c2e7b50421aece81029f9a
mathdial_standard,824,problem,ddf652f830101811280e5989f2058c03a2f9bfbe52b653f50cbc10aca1f2f52f
mathdial_standard,825,problem,48be08fe7448d76a55c1ecb52fba34931f3543a6eacd85eb412623a77bae3158
mathdial_standard,826,problem,9b28c19339e65bd32e5186b718afbd2c9591202f8ae10e90b093b78ad47b3802
mathdial_standard,827,problem,45fff71204370c648a34c664e70d7101adee758ec2aad89d6f0e6b94573603b6
mathdial_standard,828,problem,9863f125752b3764d89eca70fbb477719248906cf978bbf73bcdc740df18a1a0
mathdial_standard,829,problem,80a1c074c99ed68735e2ff2c5efec5943220a42aa33cbb331ef0ba9f2cb6dad0
mathdial_standard,830,problem,437c6dd712e4708fd3a087c1975f5cb0a7cdcee12ecbc931286e71f7e31a6317
mathdial_standard,831,problem,ff6328783e5db5c04e1fe32c38ad7617904dc5d254f8e9b43f7ead3d76439d05
mathdial_standard,832,problem,43ccc6a57878b57606aee76bb3eb99329e1b19fdc82739f66c5989b601f208c3
mathdial_standard,833,problem,939f7ae74a128cfd47658079ebaddf1c0951432ad598f6beeca3a6dd6c32ad02
mathdial_standard,834,problem,b4843d265125df55aad22fca9486aa3215798d5e267c3cb381c5030a45ea9b17
mathdial_standard,835,problem,80a1c074c99ed68735e2ff2c5efec5943220a42aa33cbb331ef0ba9f2cb6dad0
mathdial_standard,836,problem,4544304d8bc1b3abb2ebe0eb7ce0011aebcf3e1af7f14f55cc946b0446850d5a
mathdial_standard,837,problem,60d6939a17fa7a698f1436911a465805ae60e656a30bece68c5f5e3ec3497b25
mathdial_standard,838,problem,6cf12311165a6bf544d40aa08bb462740a8e180c419568e57de3b473059061fa
mathdial_standard,839,problem,617cc6690d8037d09da6ea4bd75f24bcbe43142327ce8f2974d3912b319f1651
mathdial_standard,840,problem,af063e80a7efaf75b70930376620c29f0f1ba508def963b2b716eb84d9a29f61
mathdial_standard,841,problem,cbe4d59039c0f92c06b47f7c672b4c989f945228766fbb49886ae601d363cb86
mathdial_standard,842,problem,19089a991cbac0883b2c5942bb861b7b9cac669d757f58bea103e7b7d6e3c664
mathdial_standard,843,problem,af7fdbc6e621d16850742ad93e14bed6c5271c85031b137c736b4906b1943209
mathdial_standard,844,problem,46138a2e3026a6d0e127f553bd3b0b9b0b1220745beabdc0b7753c87c923eb86
mathdial_standard,845,problem,437b90d01d789d077078f336c7ef621ed2da6a3f6c8a49a6a47abd116ca225a4
mathdial_standard,846,problem,f7af84f4b5a57867ee8fa5a9446d14b01f0385c6b099b2d6bc8b5cc98e96a7f5
mathdial_standard,847,problem,e59dd73fda674d47545d6d9dd4f6748d059d1f49ef48d63f9f2831ba3eed7c87
mathdial_standard,848,problem,242c04be63c33b49ae67d418ea8020f2c4b269a5ca3d3ecf8e84b6a8bc26f6d2
mathdial_standard,849,problem,a649842c18e1ba6f4bb6e5f8d29c03bb039d7d5ea0933a31965a297a06f60d0e
mathdial_standard,850,problem,916ccd224564637bfdbe9ab9837dfb58f031eecff48445f3344e7ae01ec96b56
mathdial_standard,851,problem,be6ad39f3a42b5cdfa17d42bc819b3e4d3c14e91a428b113bd33352627702d3c
mathdial_standard,852,problem,26d046c6265ea5a310cd6c38fa86a90b9dd68f715799543f2e032830c1585534
mathdial_standard,853,problem,2632a34d1a09827c6b297a037525fd00df4924f67ab280f51d17df08cb6c0ade
mathdial_standard,854,problem,45ac7f15aa57d9fa800659513f8c234fc74e074deabd64298a6427bb32182296
mathdial_standard,855,problem,76b1e2f80b4b265f7edf65326dad59203946bb6f8b622457a7525199c2b51b95
mathdial_standard,856,problem,48ebe5d797356e098d5698770f4b7281bbee2ff5ae7bacd3c2fc28efa4952ef1
mathdial_standard,857,problem,032810c2fba888782b0bd1fd2148a486be18d832e8b017df8403d5a4e7414334
mathdial_standard,858,problem,31cb5783b42f9fe2626dadadf23c4bc8c8e985cbd35616da8180799509c31909
mathdial_standard,859,problem,efc87440a0e15ac59afd99328ff2d9895bb0ab039af870b144a7fec4d56f97b3
mathdial_standard,860,problem,a02f317532c9942263bf53b295f38443bffe836e30b4a6d1e271e47d9a94a562
mathdial_standard,861,problem,4d81a5ddff46d0380d68766d98c3047d7a1528a74e3da09892c08e43b63e6504
mathdial_standard,862,problem,2283658dc60445849d94a5cce5e24b3368db0b7978e4cfbd57f14614d529f13f
mathdial_standard,863,problem,5062b2023b5c3fae345937191cbeca451cc075518ff1436891c034b62889a071
mathdial_standard,864,problem,463acae1c857ec60471ab7fc6df52cbfca0003e3bce647815f19295376d15db5
mathdial_standard,865,problem,bd71debb2e3dbcfddbce04d1a64d033b68ec91832e2337184cc008e35a462f69
mathdial_standard,866,problem,94a09751a868deebbbf62ec72c8c4acfd8a3b4a4dfc2741da7ccd9e2dafcf91c
mathdial_standard,867,problem,364e57273370155251654069d253b5645636464a9c5d1f5342fee82365d1ba5e
mathdial_standard,868,problem,9ad99ee349c3a734a729e59c3f8051603d7989a5c2ec60ff35a4f64593802ff7
mathdial_standard,869,problem,b3ddb84844097bd91a44b20e9e50b234f555ab74511c63165c57126600f12c8c
mathdial_standard,870,problem,7acaaa4535ae8a7d922453e0a77f8ba87f130237b510f5a94cc7519f80b4baea
mathdial_standard,871,problem,3aad3bb6fb4fc534e296b3944a198f52a189265e70be849bd1a138932b79ee25
mathdial_standard,872,problem,4497004beb660077406165ab4849608366fdfcc0ad25c20ba96ce462d45e99bc
mathdial_standard,873,problem,a290cefb3bf86d54b53088e50e1919da4546611725f4db192ba771d24a157384
mathdial_standard,874,problem,fc7fb8e5af53e036ae3b89fd8326360df49a230584cc9c3a1a85c2407a80b88e
mathdial_standard,875,problem,f9acf2f00c1070ebb8f0cc0095d966d358f37d603821c4f7b8eb0233baa8d13f
mathdial_standard,876,problem,a290cefb3bf86d54b53088e50e1919da4546611725f4db192ba771d24a157384
mathdial_standard,877,problem,4497004beb660077406165ab4849608366fdfcc0ad25c20ba96ce462d45e99bc
mathdial_standard,878,problem,3aad3bb6fb4fc534e296b3944a198f52a189265e70be849bd1a138932b79ee25
mathdial_standard,879,problem,2d9d5afa3ee9dba1b65248645f40bd593bdfa4069fcbcae5c077459e522a5e07
mathdial_standard,880,problem,d17a99b1042b465c1a73c6dddb0d9dd68e6c05e7a8b2429f229ad59d697dcef4
mathdial_standard,881,problem,0f0920cd5919183da3ae8fbe5ff72db8aefe326282ab4b42faea693547d28a3f
mathdial_standard,882,problem,e63ab7b1debba531c68e41b4165eeb7a6aad51a3c5fecb71c8d01b5f83f757d3
mathdial_standard,883,problem,38ade584c62c5caa9880c1eb056b19e1fabf3a23fa23afd31a4b076fe7cddb64
mathdial_standard,884,problem,d17a99b1042b465c1a73c6dddb0d9dd68e6c05e7a8b2429f229ad59d697dcef4
mathdial_standard,885,problem,2283658dc60445849d94a5cce5e24b3368db0b7978e4cfbd57f14614d529f13f
mathdial_standard,886,problem,f825706bab77743e5b0fc8af654ddfde0f9b5d0323eb53bd54e850f6c13b822f
mathdial_standard,887,problem,4497004beb660077406165ab4849608366fdfcc0ad25c20ba96ce462d45e99bc
mathdial_standard,888,problem,f825706bab77743e5b0fc8af654ddfde0f9b5d0323eb53bd54e850f6c13b822f
mathdial_standard,889,problem,ee26f08b4ccaa5e0c1eee77d7f9e86c58ce3c2ed69477eb69174bb221faa9c49
mathdial_standard,890,problem,3aad3bb6fb4fc534e296b3944a198f52a189265e70be849bd1a138932b79ee25
mathdial_standard,891,problem,bd7a42a7d2302e43fa512fa6f8f1111000ed78c89625e42f3f90d0ad8fb7cad1
mathdial_standard,892,problem,6a7f6ec3d755bc45f037d1f1b32dcb1a00405d0bb2002751d7f3e6b6585ed94a
mathdial_standard,893,problem,cd4142cfe76c06efc8d2d59ef4cc86fbb7bfc41dbc621f54e4854a95d37e420b
mathdial_standard,894,problem,890dfe1f6210d8e3b5f3395b78a0dc2a32eaeb6c8dac2355eda5e608e73bc90f
mathdial_standard,895,problem,463acae1c857ec60471ab7fc6df52cbfca0003e3bce647815f19295376d15db5
mathdial_standard,896,problem,6a7f6ec3d755bc45f037d1f1b32dcb1a00405d0bb2002751d7f3e6b6585ed94a
mathdial_standard,897,problem,cb12f2159f22e2e5dbb14d6ce22b771ff102e2084265f92ede56cc9c3664ec34
mathdial_standard,898,problem,ee26f08b4ccaa5e0c1eee77d7f9e86c58ce3c2ed69477eb69174bb221faa9c49
mathdial_standard,899,problem,b3ddb84844097bd91a44b20e9e50b234f555ab74511c63165c57126600f12c8c
mathdial_standard,900,problem,70c5a43c4058f5e3828a5b3b91d26ea3ecdcbc297d9f2eb8185b3eddece5070b
mathdial_standard,901,problem,2283658dc60445849d94a5cce5e24b3368db0b7978e4cfbd57f14614d529f13f
mathdial_standard,902,problem,90b17b5752e0471cf196cf1cf78f24f0595a8e8b45f09a0ea6a7dee725ce31de
mathdial_standard,903,problem,94a09751a868deebbbf62ec72c8c4acfd8a3b4a4dfc2741da7ccd9e2dafcf91c
mathdial_standard,904,problem,1713943a43625591fe4decac34a22a9f1f0e00b1d959e336186123404d590137
mathdial_standard,905,problem,38ade584c62c5caa9880c1eb056b19e1fabf3a23fa23afd31a4b076fe7cddb64
mathdial_standard,906,problem,4d81a5ddff46d0380d68766d98c3047d7a1528a74e3da09892c08e43b63e6504
mathdial_standard,907,problem,8d2e68450542559bbe52dfefa466cf454ba5e24989992a757c64fd1e3ab69452
mathdial_standard,908,problem,f825706bab77743e5b0fc8af654ddfde0f9b5d0323eb53bd54e850f6c13b822f
mathdial_standard,909,problem,b3ddb84844097bd91a44b20e9e50b234f555ab74511c63165c57126600f12c8c
mathdial_standard,910,problem,c89b8262b6d6e682a1f98ef84c4a81be268ed2bd1c4bd9c9537e6f87905762db
mathdial_standard,911,problem,38ade584c62c5caa9880c1eb056b19e1fabf3a23fa23afd31a4b076fe7cddb64
mathdial_standard,912,problem,b3ddb84844097bd91a44b20e9e50b234f555ab74511c63165c57126600f12c8c
mathdial_standard,913,problem,e63ab7b1debba531c68e41b4165eeb7a6aad51a3c5fecb71c8d01b5f83f757d3
mathdial_standard,914,problem,42e21871d0d06dc6b7504a1b92b9e8203ab629fd176b67ed76fc6e57559348cf
mathdial_standard,915,problem,464ae3cbd090ac1720b4917c97f0135fe7ab16464ce2c883fbff8542167bc7d6
mathdial_standard,916,problem,70c5a43c4058f5e3828a5b3b91d26ea3ecdcbc297d9f2eb8185b3eddece5070b
mathdial_standard,917,problem,c89b8262b6d6e682a1f98ef84c4a81be268ed2bd1c4bd9c9537e6f87905762db
mathdial_standard,918,problem,315950c2f16a2e215451ab67647e7dfcae2cfc2e746e7eccf11cd980d7e9b1aa
mathdial_standard,919,problem,bd71debb2e3dbcfddbce04d1a64d033b68ec91832e2337184cc008e35a462f69
mathdial_standard,920,problem,ede5495eac8abaee791367d5022531685c4bc02d0df3d85e0fb11a508a3c591a
mathdial_standard,921,problem,f81a516e7e1ddbc7421dc28f1eaf06538a33ec388e0a5d053067338001b89289
mathdial_standard,922,problem,464ae3cbd090ac1720b4917c97f0135fe7ab16464ce2c883fbff8542167bc7d6
mathdial_standard,923,problem,38ade584c62c5caa9880c1eb056b19e1fabf3a23fa23afd31a4b076fe7cddb64
mathdial_standard,924,problem,630cea7329870bf228bed1cb44400548d68da3c5e43ec1980138505a98a3be6c
mathdial_standard,925,problem,f825706bab77743e5b0fc8af654ddfde0f9b5d0323eb53bd54e850f6c13b822f
mathdial_standard,926,problem,8d2e68450542559bbe52dfefa466cf454ba5e24989992a757c64fd1e3ab69452
mathdial_standard,927,problem,c89b8262b6d6e682a1f98ef84c4a81be268ed2bd1c4bd9c9537e6f87905762db
mathdial_standard,928,problem,bd71debb2e3dbcfddbce04d1a64d033b68ec91832e2337184cc008e35a462f69
mathdial_standard,929,problem,c5cc149b02ce21669e2847d1383246ac71e55eb603d6618c593dfba8b5c1dc41
mathdial_standard,930,problem,8062d09be40980cf8db93474bf0227781a31b12fc78931285f17dfc6c0cb6a78
mathdial_standard,931,problem,6d32acfbb35b1c15d2bbd52fb3fdf0e5695c2c4f4e6b391f79c36b0e11ee0460
mathdial_standard,932,problem,b0d1709229b603fd81c03a5caa8ba69df40319694521c5a3aaa113c94f5a19c4
mathdial_standard,933,problem,b5bfd64bca8735574f8b42c22f53f44af3adb48460484718add4a0b2ffcf4765
mathdial_standard,934,problem,f58fad0a2d86bdecc8425e0ba8ba9ef89b217872642370ae77d12e2e2f02c748
mathdial_standard,935,problem,063443a7c8c2980abe43bae46d5f1cfb8fe8333a0d1fc8b16780f1fbcd2f54cb
mathdial_standard,936,problem,070e9955a948bb5835d4db2741607a5ca527e166c2ed01329e466d48fe50491d
mathdial_standard,937,problem,510019f3d1c9e4f99d0451b6cf4989982edb758cb5a632f8ed14d5bd36ea5c31
mathdial_standard,938,problem,c4088092e4b90eb197644a7ca5cac308d455f44efcaafa922b8da4f2e7ec6018
mathdial_standard,939,problem,3fffd655ca271008558a862a31ea441064a189d02715e4cdba57efb387ae32da
mathdial_standard,940,problem,d70e5e0614251efe6add572924fd3c5acdaa27e839046e79d9d311bfc0bb3256
mathdial_standard,941,problem,91438f01b258cef233b01b1b093cf684f8b22664595e687d5048d479b7f56582
mathdial_standard,942,problem,d91534498c73776195d7d059ed86a2f31b6a6cc7989ddb30d8631bf22da1ffe7
mathdial_standard,943,problem,1ec844b2e98cebaf970633187f4d2706cebf86af1ba282e5fab3d1f12b227b70
mathdial_standard,944,problem,32f6d4b093af2dbd2659dd3927fe6cfd5436b086b3d462be32e4c2e7234b0e25
mathdial_standard,945,problem,0543e3dcbe117f26ef9510f900903275c16702400919f77bc5aad7ad307023ea
mathdial_standard,946,problem,cc5dd183a835256720229845a46a25712811ac792b7008df60b5bdc9e57724c6
mathdial_standard,947,problem,9221b192563503bdb4ce355e593c3d669af56358f3ae7216a85960dded339616
mathdial_standard,948,problem,3b6f31ad5e36a71b97bb43530702174421edb4f1ca775a9384064fca4ca88e46
mathdial_standard,949,problem,35bb57932d34e635ca7f37bd17195f1804aac0262ff67a792f1291699fb50aaa
mathdial_standard,950,problem,4aa163c33fe2d238042540d9c6bc1ccb397e9732abc6332b41096f9fe95a27ac
mathdial_standard,951,problem,469a2cb24a9acc1e573e001e542704e67eb662f3808bee871b97d248afc3cca5
mathdial_standard,952,problem,b2e301b513ce5650bc4fc465666e4a3d65f8119e269cf654099d33c50c8c0e11
mathdial_standard,953,problem,68991d0f839e3d591a0df684f8861ac8460fb7312670e7061cd55c24a8892de9
mathdial_standard,954,problem,b6616a5eb83a1f267e78a42eab754d9987d0df35217fae2fe0a85c2c8a614216
mathdial_standard,955,problem,a7dcfa731873e5222f0dad5df1e7c200e8ed8ffe32914bc138309329cf855790
mathdial_standard,956,problem,32f4b644c3ac1ec33413830d0f1fde519c26f1e0b6c96d9e3ba5f141dc13fa3e
mathdial_standard,957,problem,16ffaf92852199cd87343017b1e22bf4c6e43364861964d14f56ab7896d77a96
mathdial_standard,958,problem,6bba5c42814f90e32ae6e1174f1b41a626968891302ac66ceba7f7f514dcd61f
mathdial_standard,959,problem,138dfe23b90e817f5468ca23030d22a89f57a2cd98954efc1457e3afe0e08a76
mathdial_standard,960,problem,bbeff93b7a9b999ee283bf160113b3cba6e54c3abcb770a83c7c4b09d4637375
mathdial_standard,961,problem,15db9db32ed27a45cd343999febc916fb8237774fa19aea454203e0df53e4e34
mathdial_standard,962,problem,b291da4a849c381ad601afedf36560186022e402978ca894959f52b27f68cdbc
mathdial_standard,963,problem,88f51126658a1b0f8aff2870beee8ed0d07f0397acb154038bc2406eaf09c046
mathdial_standard,964,problem,64f83f1c82c5612a85841696083fc656bb12e8021d2132d22a80987e60805c92
mathdial_standard,965,problem,bc7a32c689165df46bd0e289ac36c27d35bcafae6cd9f9f4ef418b1aa8e0bd8a
mathdial_standard,966,problem,720c22ef8d3b85380631d0c5524905f7c8b7f3247eeca2ebc1286386e9c3f0c8
mathdial_standard,967,problem,7675d5aac9b1c142a211a5597dac1b9681f803a03cc5aa0eb9681bb56f33ce80
mathdial_standard,968,problem,057a5b54f49558f962fff076b4d82baa35c5a96c9542d402690339fd3c9bfcc5
mathdial_standard,969,problem,be9b1f516bdfbd939e7fc008c6c658c2f0b1a2ada9ac5ea06ac59974e95c7b25
mathdial_standard,970,problem,13d9505d02c93b2243ad8ef96ccd416eb0d8a9c4bc0a08f826045a94fbdbb899
mathdial_standard,971,problem,a49b8bd6a8f3fbdea6aa6793354fadc94b6e02acb3bad98b0f0345693f6a7c00
mathdial_standard,972,problem,25fa5449d3258e746d224144c8be77d22a491c5ecc5fef7038605d7ce2ffad4a
mathdial_standard,973,problem,c1a14a053b4ed942fded4f39a49c736153e196bea5f2957c36879d15faaedcea
mathdial_standard,974,problem,7806e0e06c2e63a3c27b905d122865c4c77c9340f979f59ddac1fe2d7f537631
